funding_round_id,startup_id,finOrg_id,funded_at,funding_round_type,funding_round_code,raised_amount,raised_currency_code,is_first_round,is_last_round
27570,c:32874,f:111,2012-01-15,series-a,a,1800000.0,USD,1,0
27570,c:32874,f:5928,2012-01-15,series-a,a,1800000.0,USD,1,0
27571,c:83668,f:3391,2012-01-16,venture,unattributed,50000.0,USD,1,1
27572,c:147034,f:7999,2013-05-29,series-a,seed,3000000.0,USD,1,0
27572,c:147034,f:1,2013-05-29,series-a,seed,3000000.0,USD,1,0
27572,c:147034,f:4,2013-05-29,series-a,seed,3000000.0,USD,1,0
27572,c:147034,f:134,2013-05-29,series-a,seed,3000000.0,USD,1,0
27572,c:147034,f:4691,2013-05-29,series-a,seed,3000000.0,USD,1,0
27572,c:147034,f:3181,2013-05-29,series-a,seed,3000000.0,USD,1,0
27572,c:147034,f:13,2013-05-29,series-a,seed,3000000.0,USD,1,0
27575,c:144660,f:8617,2011-05-05,series-a,a,1500000.0,USD,0,1
27576,c:77236,f:910,2012-01-16,angel,seed,1200000.0,USD,1,1
27576,c:77236,f:18,2012-01-16,angel,seed,1200000.0,USD,1,1
27577,c:17396,f:57,2012-01-16,series-b,b,1850000.0,USD,1,0
27578,c:32293,f:6756,2012-01-16,series-c+,d,12000000.0,USD,0,0
27578,c:32293,f:679,2012-01-16,series-c+,d,12000000.0,USD,0,0
27578,c:32293,f:3609,2012-01-16,series-c+,d,12000000.0,USD,0,0
27579,c:79517,f:4,2012-01-16,venture,unattributed,10000000.0,USD,1,1
27579,c:79517,f:5750,2012-01-16,venture,unattributed,10000000.0,USD,1,1
27580,c:147071,f:3391,2012-01-16,venture,unattributed,250000.0,USD,1,1
27581,c:147072,f:113,2012-01-11,venture,unattributed,5000000.0,USD,1,0
27581,c:147072,f:123,2012-01-11,venture,unattributed,5000000.0,USD,1,0
27585,c:24419,f:1313,2012-01-17,series-b,b,16000000.0,USD,1,0
27585,c:24419,f:215,2012-01-17,series-b,b,16000000.0,USD,1,0
27585,c:24419,f:2300,2012-01-17,series-b,b,16000000.0,USD,1,0
27585,c:24419,f:2064,2012-01-17,series-b,b,16000000.0,USD,1,0
27585,c:24419,f:2304,2012-01-17,series-b,b,16000000.0,USD,1,0
27585,c:24419,f:2210,2012-01-17,series-b,b,16000000.0,USD,1,0
27585,c:24419,f:248,2012-01-17,series-b,b,16000000.0,USD,1,0
27585,c:24419,f:522,2012-01-17,series-b,b,16000000.0,USD,1,0
27585,c:24419,f:1739,2012-01-17,series-b,b,16000000.0,USD,1,0
27586,c:56669,f:3832,2012-01-17,series-b,b,17000000.0,USD,1,0
27586,c:56669,f:2300,2012-01-17,series-b,b,17000000.0,USD,1,0
27588,c:147109,f:3391,2012-01-17,venture,unattributed,110000.0,USD,0,0
27590,c:47255,f:94,2008-01-01,series-a,a,5500000.0,USD,0,1
27590,c:47255,f:1,2008-01-01,series-a,a,5500000.0,USD,0,1
27591,c:47255,f:41,2012-01-17,series-c+,c,20000000.0,USD,0,0
27591,c:47255,f:94,2012-01-17,series-c+,c,20000000.0,USD,0,0
27591,c:47255,f:1,2012-01-17,series-c+,c,20000000.0,USD,0,0
27592,c:13175,f:73,2012-01-17,venture,unattributed,13000000.0,USD,0,0
27592,c:13175,f:174,2012-01-17,venture,unattributed,13000000.0,USD,0,0
27592,c:13175,f:1068,2012-01-17,venture,unattributed,13000000.0,USD,0,0
27593,c:147120,f:3391,2012-01-17,venture,unattributed,120000.0,USD,1,1
27599,c:147134,f:8619,2009-07-02,angel,seed,50000.0,USD,0,1
27602,c:146884,f:4691,2012-10-31,angel,seed,750000.0,USD,0,0
27602,c:146884,f:6798,2012-10-31,angel,seed,750000.0,USD,0,0
27603,c:58902,f:4990,2012-01-16,venture,unattributed,14000000.0,USD,0,0
27603,c:58902,f:1865,2012-01-16,venture,unattributed,14000000.0,USD,0,0
27606,c:41182,f:12,2012-01-17,series-b,b,4100000.0,USD,1,0
27606,c:41182,f:8620,2012-01-17,series-b,b,4100000.0,USD,1,0
27607,c:29051,f:42,2012-01-17,series-b,b,21600000.0,USD,1,0
27607,c:29051,f:745,2012-01-17,series-b,b,21600000.0,USD,1,0
27607,c:29051,f:716,2012-01-17,series-b,b,21600000.0,USD,1,0
27607,c:29051,f:737,2012-01-17,series-b,b,21600000.0,USD,1,0
27607,c:29051,f:5928,2012-01-17,series-b,b,21600000.0,USD,1,0
27608,c:17768,f:2063,2012-01-17,series-c+,c,9300000.0,USD,0,0
27608,c:17768,f:5599,2012-01-17,series-c+,c,9300000.0,USD,0,0
27608,c:17768,f:2348,2012-01-17,series-c+,c,9300000.0,USD,0,0
27612,c:147163,f:528,2012-01-17,angel,seed,750000.0,USD,1,1
27612,c:147163,f:6198,2012-01-17,angel,seed,750000.0,USD,1,1
27615,c:147166,f:532,2012-01-17,series-a,a,4000000.0,USD,1,1
27615,c:147166,f:583,2012-01-17,series-a,a,4000000.0,USD,1,1
27616,c:147167,f:3181,2012-01-17,angel,seed,1000000.0,USD,1,1
27616,c:147167,f:5928,2012-01-17,angel,seed,1000000.0,USD,1,1
27616,c:147167,f:7095,2012-01-17,angel,seed,1000000.0,USD,1,1
27617,c:147168,f:2350,2012-01-17,series-a,a,4000000.0,USD,1,1
27621,c:1245,f:4,2012-01-17,series-a,a,52500000.0,USD,1,1
27621,c:1245,f:522,2012-01-17,series-a,a,52500000.0,USD,1,1
27622,c:143311,f:111,2012-01-18,series-a,a,20700000.0,USD,1,0
27622,c:143311,f:2761,2012-01-18,series-a,a,20700000.0,USD,1,0
27622,c:143311,f:2266,2012-01-18,series-a,a,20700000.0,USD,1,0
27624,c:147200,f:3664,2012-01-18,series-a,a,10000000.0,USD,0,1
27625,c:12068,f:134,2012-01-18,series-c+,c,21000000.0,USD,0,1
27625,c:12068,f:562,2012-01-18,series-c+,c,21000000.0,USD,0,1
27625,c:12068,f:6713,2012-01-18,series-c+,c,21000000.0,USD,0,1
27625,c:12068,f:3551,2012-01-18,series-c+,c,21000000.0,USD,0,1
27625,c:12068,f:788,2012-01-18,series-c+,c,21000000.0,USD,0,1
27626,c:16420,f:62,2012-01-18,series-c+,c,20000000.0,USD,1,0
27627,c:90349,f:61,2012-01-09,series-a,a,5460000.0,USD,0,1
27627,c:90349,f:3271,2012-01-09,series-a,a,5460000.0,USD,0,1
27628,c:138904,f:13,2012-01-18,series-c+,c,24000000.0,USD,0,0
27628,c:138904,f:1,2012-01-18,series-c+,c,24000000.0,USD,0,0
27628,c:138904,f:3127,2012-01-18,series-c+,c,24000000.0,USD,0,0
27629,c:147207,f:8624,2011-12-01,other,debt_round,50000.0,EUR,1,1
27630,c:84140,f:8625,2011-12-01,series-a,a,600000.0,EUR,1,0
27630,c:84140,f:8626,2011-12-01,series-a,a,600000.0,EUR,1,0
27631,c:137138,f:503,2012-01-18,series-a,a,5000000.0,USD,1,0
27631,c:137138,f:61,2012-01-18,series-a,a,5000000.0,USD,1,0
27631,c:137138,f:446,2012-01-18,series-a,a,5000000.0,USD,1,0
27631,c:137138,f:7754,2012-01-18,series-a,a,5000000.0,USD,1,0
27631,c:137138,f:6436,2012-01-18,series-a,a,5000000.0,USD,1,0
27631,c:137138,f:5928,2012-01-18,series-a,a,5000000.0,USD,1,0
27642,c:133774,f:1,2012-01-18,series-a,a,5000000.0,USD,0,0
27642,c:133774,f:32,2012-01-18,series-a,a,5000000.0,USD,0,0
27642,c:133774,f:1145,2012-01-18,series-a,a,5000000.0,USD,0,0
27643,c:43584,f:1749,2012-01-18,series-c+,c,10000000.0,USD,1,0
27643,c:43584,f:316,2012-01-18,series-c+,c,10000000.0,USD,1,0
27644,c:147248,f:8629,2012-01-18,venture,unattributed,30000000.0,USD,1,1
27645,c:66239,f:18,2012-01-18,venture,unattributed,500000.0,GBP,0,0
27645,c:66239,f:110,2012-01-18,venture,unattributed,500000.0,GBP,0,0
27645,c:66239,f:7216,2012-01-18,venture,unattributed,500000.0,GBP,0,0
27647,c:147255,f:1482,2012-01-18,series-a,a,4100000.0,USD,1,1
27647,c:147255,f:70,2012-01-18,series-a,a,4100000.0,USD,1,1
27650,c:147262,f:66,2012-01-18,series-a,a,7700000.0,USD,0,0
27651,c:147263,f:5707,2012-01-18,angel,seed,350000.0,USD,1,1
27654,c:20812,f:113,2012-01-18,venture,unattributed,10000000.0,USD,0,0
27654,c:20812,f:518,2012-01-18,venture,unattributed,10000000.0,USD,0,0
27658,c:147290,f:1460,2012-01-18,venture,unattributed,50000.0,USD,1,1
27659,c:147293,f:3391,2012-01-19,venture,unattributed,200000.0,USD,1,1
27660,c:58809,f:286,2012-01-19,series-b,b,73000000.0,USD,1,0
27660,c:58809,f:8434,2012-01-19,series-b,b,73000000.0,USD,1,0
27663,c:49499,f:3391,2012-01-19,venture,unattributed,160000.0,USD,1,0
27664,c:56463,f:8631,2012-01-19,venture,unattributed,750000.0,USD,1,1
27664,c:56463,f:8681,2012-01-19,venture,unattributed,750000.0,USD,1,1
27666,c:61935,f:3411,2005-01-01,series-a,a,18500000.0,USD,1,1
27666,c:61935,f:8632,2005-01-01,series-a,a,18500000.0,USD,1,1
27666,c:61935,f:8633,2005-01-01,series-a,a,18500000.0,USD,1,1
27671,c:10116,f:7182,2012-01-19,venture,unattributed,1250000.0,EUR,1,1
27672,c:59063,f:691,2012-01-19,series-b,b,11400000.0,USD,0,1
27672,c:59063,f:173,2012-01-19,series-b,b,11400000.0,USD,0,1
27673,c:11363,f:3639,2012-01-19,venture,unattributed,85000000.0,USD,0,0
27673,c:11363,f:1234,2012-01-19,venture,unattributed,85000000.0,USD,0,0
27676,c:104557,f:7703,2012-01-19,angel,seed,1200000.0,USD,1,1
27676,c:104557,f:5869,2012-01-19,angel,seed,1200000.0,USD,1,1
27677,c:147358,f:3391,2012-01-19,venture,unattributed,150000.0,USD,1,1
27686,c:147434,f:4742,2013-05-01,series-a,seed,1900000.0,USD,1,1
27688,c:41923,f:1657,2012-01-20,venture,unattributed,1150000.0,EUR,0,1
27688,c:41923,f:1391,2012-01-20,venture,unattributed,1150000.0,EUR,0,1
27690,c:147446,f:8084,2012-01-20,venture,unattributed,750000.0,USD,0,1
27690,c:147446,f:603,2012-01-20,venture,unattributed,750000.0,USD,0,1
27690,c:147446,f:132,2012-01-20,venture,unattributed,750000.0,USD,0,1
27690,c:147446,f:1272,2012-01-20,venture,unattributed,750000.0,USD,0,1
27692,c:33127,f:4917,2011-06-01,series-a,a,4000000.0,USD,0,0
27692,c:33127,f:408,2011-06-01,series-a,a,4000000.0,USD,0,0
27692,c:33127,f:8641,2011-06-01,series-a,a,4000000.0,USD,0,0
27693,c:6401,f:2588,2012-01-21,venture,unattributed,4000000.0,EUR,1,1
27705,c:118308,f:1132,2012-01-23,series-b,b,10000000.0,EUR,0,0
27705,c:118308,f:2243,2012-01-23,series-b,b,10000000.0,EUR,0,0
27706,c:1773,f:649,2012-01-23,series-c+,d,85000000.0,USD,1,0
27706,c:1773,f:426,2012-01-23,series-c+,d,85000000.0,USD,1,0
27706,c:1773,f:375,2012-01-23,series-c+,d,85000000.0,USD,1,0
27706,c:1773,f:367,2012-01-23,series-c+,d,85000000.0,USD,1,0
27706,c:1773,f:9018,2012-01-23,series-c+,d,85000000.0,USD,1,0
27712,c:54710,f:7784,2012-01-23,venture,unattributed,6000000.0,USD,1,0
27714,c:31880,f:3059,2013-11-24,series-c+,c,55800000.0,USD,1,0
27714,c:31880,f:66,2013-11-24,series-c+,c,55800000.0,USD,1,0
27714,c:31880,f:1281,2013-11-24,series-c+,c,55800000.0,USD,1,0
27714,c:31880,f:14392,2013-11-24,series-c+,c,55800000.0,USD,1,0
27716,c:5946,f:96,2012-01-23,series-c+,c,15000000.0,USD,1,0
27716,c:5946,f:4,2012-01-23,series-c+,c,15000000.0,USD,1,0
27716,c:5946,f:262,2012-01-23,series-c+,c,15000000.0,USD,1,0
27716,c:5946,f:146,2012-01-23,series-c+,c,15000000.0,USD,1,0
27717,c:85223,f:4,2012-01-23,series-a,a,3300000.0,USD,1,0
27717,c:85223,f:316,2012-01-23,series-a,a,3300000.0,USD,1,0
27717,c:85223,f:6934,2012-01-23,series-a,a,3300000.0,USD,1,0
27718,c:54710,f:4875,2010-12-01,series-a,angel,3000000.0,USD,0,1
27719,c:83933,f:5869,2011-06-01,series-a,seed,1500000.0,USD,0,1
27719,c:83933,f:29,2011-06-01,series-a,seed,1500000.0,USD,0,1
27719,c:83933,f:94,2011-06-01,series-a,seed,1500000.0,USD,0,1
27719,c:83933,f:1607,2011-06-01,series-a,seed,1500000.0,USD,0,1
27719,c:83933,f:7019,2011-06-01,series-a,seed,1500000.0,USD,0,1
27726,c:1056,f:262,2012-01-23,series-c+,c,14000000.0,USD,1,0
27726,c:1056,f:36,2012-01-23,series-c+,c,14000000.0,USD,1,0
27726,c:1056,f:286,2012-01-23,series-c+,c,14000000.0,USD,1,0
27726,c:1056,f:11206,2012-01-23,series-c+,c,14000000.0,USD,1,0
27733,c:70855,f:5233,2012-01-23,series-a,seed,1750000.0,USD,1,0
27733,c:70855,f:7463,2012-01-23,series-a,seed,1750000.0,USD,1,0
27733,c:70855,f:12096,2012-01-23,series-a,seed,1750000.0,USD,1,0
27733,c:70855,f:12097,2012-01-23,series-a,seed,1750000.0,USD,1,0
27734,c:41432,f:136,2012-01-23,series-c+,c,11500000.0,USD,0,0
27734,c:41432,f:17,2012-01-23,series-c+,c,11500000.0,USD,0,0
27734,c:41432,f:42,2012-01-23,series-c+,c,11500000.0,USD,0,0
27734,c:41432,f:609,2012-01-23,series-c+,c,11500000.0,USD,0,0
27734,c:41432,f:1028,2012-01-23,series-c+,c,11500000.0,USD,0,0
27734,c:41432,f:87,2012-01-23,series-c+,c,11500000.0,USD,0,0
27735,c:21025,f:317,2012-01-23,other,debt_round,4400000.0,USD,1,0
27735,c:21025,f:546,2012-01-23,other,debt_round,4400000.0,USD,1,0
27739,c:17463,f:2947,2012-01-23,series-c+,c,12500000.0,USD,1,0
27740,c:11538,f:3458,2012-01-23,venture,unattributed,11300000.0,USD,0,0
27741,c:147624,f:4,2012-01-23,venture,unattributed,10000000.0,USD,1,1
27741,c:147624,f:5152,2012-01-23,venture,unattributed,10000000.0,USD,1,1
27743,c:147626,f:3794,2012-01-23,angel,seed,750000.0,USD,1,1
27746,c:147654,f:4264,2012-01-23,series-b,b,3050000.0,USD,1,1
27746,c:147654,f:1332,2012-01-23,series-b,b,3050000.0,USD,1,1
27747,c:10015,f:745,2012-01-24,series-c+,c,12000000.0,USD,0,0
27747,c:10015,f:74,2012-01-24,series-c+,c,12000000.0,USD,0,0
27747,c:10015,f:737,2012-01-24,series-c+,c,12000000.0,USD,0,0
27747,c:10015,f:446,2012-01-24,series-c+,c,12000000.0,USD,0,0
27748,c:22516,f:2527,2012-01-24,venture,unattributed,2000000.0,USD,0,0
27748,c:22516,f:1333,2012-01-24,venture,unattributed,2000000.0,USD,0,0
27748,c:22516,f:417,2012-01-24,venture,unattributed,2000000.0,USD,0,0
27749,c:2831,f:259,2012-01-24,venture,unattributed,16000000.0,USD,1,0
27749,c:2831,f:316,2012-01-24,venture,unattributed,16000000.0,USD,1,0
27749,c:2831,f:41,2012-01-24,venture,unattributed,16000000.0,USD,1,0
27754,c:73586,f:2101,2012-01-24,series-b,b,10000000.0,USD,1,0
27754,c:73586,f:1059,2012-01-24,series-b,b,10000000.0,USD,1,0
27754,c:73586,f:17,2012-01-24,series-b,b,10000000.0,USD,1,0
27754,c:73586,f:452,2012-01-24,series-b,b,10000000.0,USD,1,0
27756,c:146270,f:34,2012-01-22,angel,seed,1100000.0,USD,0,0
27756,c:146270,f:31,2012-01-22,angel,seed,1100000.0,USD,0,0
27756,c:146270,f:31,2012-01-22,angel,seed,1100000.0,USD,0,0
27760,c:33416,f:1032,2012-01-24,series-b,b,12000000.0,USD,1,0
27760,c:33416,f:214,2012-01-24,series-b,b,12000000.0,USD,1,0
27762,c:17823,f:134,2010-07-30,series-c+,c,10000000.0,USD,0,0
27762,c:17823,f:1225,2010-07-30,series-c+,c,10000000.0,USD,0,0
27762,c:17823,f:9647,2010-07-30,series-c+,c,10000000.0,USD,0,0
27763,c:145343,f:730,2012-01-25,series-a,a,1800000.0,USD,1,1
27764,c:31996,f:184,2012-01-25,series-a,a,6000000.0,USD,1,0
27764,c:31996,f:272,2012-01-25,series-a,a,6000000.0,USD,1,0
27764,c:31996,f:1496,2012-01-25,series-a,a,6000000.0,USD,1,0
27764,c:31996,f:2737,2012-01-25,series-a,a,6000000.0,USD,1,0
27766,c:147723,f:2217,2012-01-24,venture,unattributed,45000000.0,USD,0,0
27766,c:147723,f:191,2012-01-24,venture,unattributed,45000000.0,USD,0,0
27766,c:147723,f:2270,2012-01-24,venture,unattributed,45000000.0,USD,0,0
27768,c:147725,f:24,2012-01-24,venture,unattributed,12400000.0,USD,0,0
27768,c:147725,f:248,2012-01-24,venture,unattributed,12400000.0,USD,0,0
27768,c:147725,f:202,2012-01-24,venture,unattributed,12400000.0,USD,0,0
27768,c:147725,f:96,2012-01-24,venture,unattributed,12400000.0,USD,0,0
27769,c:71966,f:1799,2012-01-25,angel,seed,550000.0,USD,1,1
27770,c:147726,f:5928,2012-01-25,angel,seed,750000.0,USD,1,1
27770,c:147726,f:8938,2012-01-25,angel,seed,750000.0,USD,1,1
27771,c:81186,f:8650,2012-01-24,series-c+,c,20000000.0,USD,1,0
27771,c:81186,f:670,2012-01-24,series-c+,c,20000000.0,USD,1,0
27771,c:81186,f:7284,2012-01-24,series-c+,c,20000000.0,USD,1,0
27771,c:81186,f:41,2012-01-24,series-c+,c,20000000.0,USD,1,0
27771,c:81186,f:2139,2012-01-24,series-c+,c,20000000.0,USD,1,0
27771,c:81186,f:3059,2012-01-24,series-c+,c,20000000.0,USD,1,0
27772,c:24713,f:316,2012-01-25,venture,unattributed,23000000.0,EUR,1,0
27772,c:24713,f:8651,2012-01-25,venture,unattributed,23000000.0,EUR,1,0
27772,c:24713,f:1973,2012-01-25,venture,unattributed,23000000.0,EUR,1,0
27772,c:24713,f:2682,2012-01-25,venture,unattributed,23000000.0,EUR,1,0
27772,c:24713,f:2407,2012-01-25,venture,unattributed,23000000.0,EUR,1,0
27772,c:24713,f:177,2012-01-25,venture,unattributed,23000000.0,EUR,1,0
27772,c:24713,f:8652,2012-01-25,venture,unattributed,23000000.0,EUR,1,0
27773,c:4220,f:636,2012-01-24,venture,unattributed,238000000.0,USD,1,0
27773,c:4220,f:4171,2012-01-24,venture,unattributed,238000000.0,USD,1,0
27774,c:147758,f:137,2012-01-25,series-a,seed,2500000.0,USD,0,1
27774,c:147758,f:3127,2012-01-25,series-a,seed,2500000.0,USD,0,1
27774,c:147758,f:62,2012-01-25,series-a,seed,2500000.0,USD,0,1
27775,c:147765,f:4,2012-01-25,series-a,a,4250000.0,USD,1,1
27775,c:147765,f:3181,2012-01-25,series-a,a,4250000.0,USD,1,1
27779,c:1399,f:173,2008-06-01,series-a,a,1500000.0,USD,1,0
27779,c:1399,f:31,2008-06-01,series-a,a,1500000.0,USD,1,0
27780,c:5936,f:286,2012-01-25,series-c+,c,8000000.0,USD,0,0
27780,c:5936,f:3,2012-01-25,series-c+,c,8000000.0,USD,0,0
27780,c:5936,f:94,2012-01-25,series-c+,c,8000000.0,USD,0,0
27780,c:5936,f:5857,2012-01-25,series-c+,c,8000000.0,USD,0,0
27782,c:49601,f:4,2012-01-01,venture,unattributed,36175009.0,USD,1,0
27782,c:49601,f:36,2012-01-01,venture,unattributed,36175009.0,USD,1,0
27782,c:49601,f:742,2012-01-01,venture,unattributed,36175009.0,USD,1,0
27782,c:49601,f:1480,2012-01-01,venture,unattributed,36175009.0,USD,1,0
27782,c:49601,f:8491,2012-01-01,venture,unattributed,36175009.0,USD,1,0
27782,c:49601,f:316,2012-01-01,venture,unattributed,36175009.0,USD,1,0
27782,c:49601,f:3,2012-01-01,venture,unattributed,36175009.0,USD,1,0
27782,c:49601,f:518,2012-01-01,venture,unattributed,36175009.0,USD,1,0
27782,c:49601,f:72,2012-01-01,venture,unattributed,36175009.0,USD,1,0
27783,c:1303,f:528,2012-01-25,venture,unattributed,5100000.0,USD,0,0
27783,c:1303,f:147,2012-01-25,venture,unattributed,5100000.0,USD,0,0
27787,c:104377,f:215,2006-09-01,series-a,a,8400000.0,USD,0,0
27787,c:104377,f:267,2006-09-01,series-a,a,8400000.0,USD,0,0
27788,c:104377,f:215,2008-01-01,series-b,b,11000000.0,USD,0,0
27788,c:104377,f:267,2008-01-01,series-b,b,11000000.0,USD,0,0
27790,c:104377,f:5,2009-02-09,series-c+,c,18000000.0,USD,0,0
27790,c:104377,f:215,2009-02-09,series-c+,c,18000000.0,USD,0,0
27790,c:104377,f:267,2009-02-09,series-c+,c,18000000.0,USD,0,0
27790,c:104377,f:319,2009-02-09,series-c+,c,18000000.0,USD,0,0
27791,c:104377,f:155,2009-08-25,series-c+,c,2000000.0,USD,0,0
27792,c:104377,f:26,2010-04-28,series-c+,d,40000000.0,USD,0,0
27792,c:104377,f:1617,2010-04-28,series-c+,d,40000000.0,USD,0,0
27792,c:104377,f:215,2010-04-28,series-c+,d,40000000.0,USD,0,0
27792,c:104377,f:5,2010-04-28,series-c+,d,40000000.0,USD,0,0
27792,c:104377,f:155,2010-04-28,series-c+,d,40000000.0,USD,0,0
27792,c:104377,f:319,2010-04-28,series-c+,d,40000000.0,USD,0,0
27792,c:104377,f:267,2010-04-28,series-c+,d,40000000.0,USD,0,0
27792,c:104377,f:4689,2010-04-28,series-c+,d,40000000.0,USD,0,0
27795,c:147811,f:8654,2012-01-25,venture,unattributed,1100000.0,USD,1,1
27796,c:147812,f:1756,2012-01-25,venture,unattributed,28000000.0,SEK,1,1
27798,c:147817,f:8654,2012-01-25,venture,unattributed,250000.0,USD,1,1
27800,c:147845,f:160,2012-01-25,series-b,b,3000000.0,USD,1,1
27801,c:147847,f:3882,2012-01-25,venture,unattributed,1400000.0,USD,0,0
27802,c:15050,f:8656,2011-08-01,series-a,a,1200000.0,USD,1,1
27803,c:64959,f:4356,2012-01-26,series-a,a,1700000.0,USD,1,0
27806,c:147883,f:26,2011-05-01,angel,angel,1100000.0,USD,1,1
27806,c:147883,f:1617,2011-05-01,angel,angel,1100000.0,USD,1,1
27806,c:147883,f:840,2011-05-01,angel,angel,1100000.0,USD,1,1
27808,c:73127,f:41,2011-04-01,angel,seed,1100000.0,USD,1,1
27808,c:73127,f:3181,2011-04-01,angel,seed,1100000.0,USD,1,1
27808,c:73127,f:4691,2011-04-01,angel,seed,1100000.0,USD,1,1
27809,c:81539,f:26,2012-01-26,angel,angel,1000000.0,USD,1,0
27809,c:81539,f:6940,2012-01-26,angel,angel,1000000.0,USD,1,0
27809,c:81539,f:3181,2012-01-26,angel,angel,1000000.0,USD,1,0
27809,c:81539,f:9019,2012-01-26,angel,angel,1000000.0,USD,1,0
27809,c:81539,f:8938,2012-01-26,angel,angel,1000000.0,USD,1,0
27810,c:20383,f:16,2012-01-26,series-c+,c,5300000.0,USD,1,0
27811,c:43240,f:8134,2012-01-26,series-b,b,12000000.0,USD,1,0
27815,c:100155,f:4459,2012-01-26,series-b,b,3250000.0,USD,1,0
27815,c:100155,f:1591,2012-01-26,series-b,b,3250000.0,USD,1,0
27816,c:19842,f:1050,2012-01-26,series-b,b,5000000.0,USD,1,0
27816,c:19842,f:6856,2012-01-26,series-b,b,5000000.0,USD,1,0
27817,c:37241,f:2814,2012-01-26,venture,unattributed,2000000.0,USD,0,0
27819,c:147911,f:8657,2012-01-26,other,grant,32500000.0,USD,0,1
27821,c:45239,f:6680,2012-01-26,series-c+,f,11000000.0,USD,1,0
27821,c:45239,f:4953,2012-01-26,series-c+,f,11000000.0,USD,1,0
27823,c:143491,f:534,2012-01-27,other,debt_round,50000.0,USD,0,0
27824,c:60019,f:5298,2009-10-01,angel,seed,100000.0,EUR,0,1
27826,c:147955,f:1197,2012-02-02,series-a,a,1700000.0,USD,0,1
27826,c:147955,f:567,2012-02-02,series-a,a,1700000.0,USD,0,1
27829,c:130940,f:8171,2011-07-17,venture,unattributed,100000000.0,USD,0,1
27830,c:130940,f:8173,2011-09-16,venture,unattributed,500000000.0,EUR,1,0
27830,c:130940,f:8171,2011-09-16,venture,unattributed,500000000.0,EUR,1,0
27830,c:130940,f:8174,2011-09-16,venture,unattributed,500000000.0,EUR,1,0
27831,c:1665,f:8662,2012-01-27,other,debt_round,75000000.0,USD,0,0
27831,c:1665,f:66,2012-01-27,other,debt_round,75000000.0,USD,0,0
27833,c:147997,f:534,2012-01-27,venture,unattributed,50000.0,USD,1,1
27834,c:82549,f:316,2011-06-01,series-a,a,50000000.0,USD,0,1
27834,c:82549,f:3127,2011-06-01,series-a,a,50000000.0,USD,0,1
27834,c:82549,f:1,2011-06-01,series-a,a,50000000.0,USD,0,1
27839,c:71508,f:5928,2012-01-26,angel,seed,235000.0,CAD,1,0
27839,c:71508,f:8666,2012-01-26,angel,seed,235000.0,CAD,1,0
27843,c:21497,f:1499,2011-12-19,series-a,a,1000000.0,EUR,1,0
27846,c:76945,f:2574,2009-11-10,series-a,a,1100000.0,USD,0,1
27852,c:141489,f:7505,2012-01-30,series-a,a,3500000.0,USD,1,0
27853,c:148116,f:8668,2012-01-30,venture,unattributed,4000000.0,USD,1,1
27861,c:148183,f:8175,2011-12-21,series-b,b,5400000.0,USD,0,1
27863,c:21598,f:367,2012-01-30,series-c+,d,20000000.0,USD,1,0
27864,c:28156,f:2854,2012-01-30,series-b,b,6000000.0,USD,1,1
27864,c:28156,f:7673,2012-01-30,series-b,b,6000000.0,USD,1,1
27865,c:8472,f:316,2012-01-30,other,debt_round,7000000.0,USD,0,0
27865,c:8472,f:1337,2012-01-30,other,debt_round,7000000.0,USD,0,0
27865,c:8472,f:8670,2012-01-30,other,debt_round,7000000.0,USD,0,0
27869,c:37671,f:581,2012-01-30,series-c+,d,7000000.0,USD,1,0
27869,c:37671,f:1560,2012-01-30,series-c+,d,7000000.0,USD,1,0
27870,c:148186,f:122,2012-01-30,series-a,a,5000000.0,USD,0,0
27870,c:148186,f:3735,2012-01-30,series-a,a,5000000.0,USD,0,0
27873,c:148191,f:3022,2012-01-30,series-a,a,10000000.0,USD,0,0
27873,c:148191,f:6856,2012-01-30,series-a,a,10000000.0,USD,0,0
27875,c:35360,f:1681,2012-01-31,series-c+,d,5000000.0,USD,0,0
27876,c:148214,f:147,2012-01-31,series-b,b,12000000.0,USD,0,0
27876,c:148214,f:12,2012-01-31,series-b,b,12000000.0,USD,0,0
27876,c:148214,f:663,2012-01-31,series-b,b,12000000.0,USD,0,0
27877,c:43898,f:73,2012-01-31,series-b,b,8000000.0,USD,0,0
27877,c:43898,f:2040,2012-01-31,series-b,b,8000000.0,USD,0,0
27877,c:43898,f:2154,2012-01-31,series-b,b,8000000.0,USD,0,0
27878,c:148215,f:5158,2012-01-31,venture,unattributed,7000000.0,USD,1,1
27878,c:148215,f:7827,2012-01-31,venture,unattributed,7000000.0,USD,1,1
27878,c:148215,f:621,2012-01-31,venture,unattributed,7000000.0,USD,1,1
27878,c:148215,f:70,2012-01-31,venture,unattributed,7000000.0,USD,1,1
27878,c:148215,f:8892,2012-01-31,venture,unattributed,7000000.0,USD,1,1
27880,c:134153,f:3663,2012-01-31,angel,seed,850000.0,GBP,0,1
27881,c:1163,f:1,2012-01-31,series-c+,c,40000000.0,USD,1,0
27881,c:1163,f:26,2012-01-31,series-c+,c,40000000.0,USD,1,0
27881,c:1163,f:606,2012-01-31,series-c+,c,40000000.0,USD,1,0
27881,c:1163,f:1801,2012-01-31,series-c+,c,40000000.0,USD,1,0
27881,c:1163,f:3429,2012-01-31,series-c+,c,40000000.0,USD,1,0
