finOrg_id,name,country_code,region,investment_rounds,invested_companies,milestones,relationships,years_invested
10752,newfund,FRA,Paris,2,2,0,0,2.27
10753,Orkos,unknown,unknown,1,1,0,0,0.0
10754,Dentressangle Initiatives,unknown,unknown,1,1,0,0,0.0
10755,BV Capital,unknown,unknown,1,1,0,5,0.0
10757,Generis Capital Partners,unknown,unknown,2,2,0,0,0.47
10760,Rough Draft Ventures,unknown,unknown,3,3,0,2,0.64
10764,88mph.ac,KEN,Nairobi,3,3,0,0,0.67
10767,Start Capital,unknown,unknown,5,4,0,1,0.97
10768,New School Venture fund,unknown,unknown,1,1,0,1,0.0
10770,Center for Innovative Technology,unknown,unknown,5,4,0,0,1.99
10774,Inception Capital,ESP,Madrid,2,2,0,2,0.5
10776,JOLT/MaRS,CAN,Toronto,1,1,0,0,0.0
10777,Vault Ventures,unknown,unknown,1,1,0,0,0.0
10778,Innovate Indiana Fund,USA,Indianapolis,1,1,0,0,0.0
10779,GSK Canada Life Sciences Innovation Fund,unknown,unknown,1,1,0,0,0.0
1078,HBD Venture Capital,ZAF,Durbanville,4,4,0,2,1.08
10786,Venturcap,ESP,Barcelona,2,2,0,0,0.16
10788,Filas,ITA,Roma,3,3,0,0,0.24
10789,Observatory Capital,unknown,unknown,1,1,0,0,0.0
10790,Onvelop,unknown,unknown,1,1,0,0,0.0
10791,Digital Entertainment Ventures,USA,New York,1,1,0,0,0.0
10792,Terra Venture Partners,ISR,Jerusalem,1,1,0,3,0.0
10793,North Texas Angel Network,USA,Texas - Other,2,2,0,4,0.43
10795,Goldin Ventures,USA,Macungie,2,2,0,2,0.36
10798,Massachusetts General Physicians Organization (MGPO),USA,Boston,1,1,0,0,0.0
10799,Harbourton,unknown,unknown,1,1,0,0,0.0
1080,Globespan Capital Partners,USA,Boston,120,72,0,25,10.73
10800,Fifth Third Capital,unknown,unknown,1,1,0,0,0.0
10803,TOHARU Ventures,NLD,Amsterdam,1,1,0,0,0.0
10804,Techinvest,IRL,Dublin,2,2,0,0,2.83
10808,Initialized Capital,USA,New York,4,4,1,3,0.76
10809,Junos Innovation Fund,USA,SF Bay,1,1,0,0,0.0
10818,Heronwood Investments,unknown,unknown,1,1,0,0,0.0
10820,Kayne Partners,unknown,unknown,3,3,0,0,0.74
10828,Operators Fund,unknown,unknown,1,1,0,0,0.0
10829,EV Group,AUT,unknown,2,2,0,0,0.46
1083,Dhillon Capital,USA,SF Bay,2,2,0,0,0.0
10830,RisingStars Growth Fund II,unknown,unknown,1,1,0,0,0.0
10831,Finance Yorkshire Funds,unknown,unknown,1,1,0,0,0.0
10833,Etagra Group,unknown,unknown,1,1,0,0,0.0
10836,Electric Sheep Capital,unknown,unknown,1,1,0,0,0.0
10838,FPI Innovation Fund,RUS,Moscow,1,1,0,0,0.0
10839,Kapyon Ventures,USA,San Diego,1,1,0,0,0.0
1084,Internet Television Distribution,unknown,unknown,1,1,0,0,0.0
10840,Stephens Capital Partners,unknown,unknown,2,1,0,0,0.62
10841,Innovation & Investment Fund Gelderlandt,unknown,unknown,1,1,0,0,0.0
10842,Criatec,unknown,unknown,1,1,0,0,0.0
10845,Yearling Fund II,unknown,unknown,1,1,0,0,0.0
10846,NextGen Angels,USA,Washington DC,3,3,0,1,0.38
10847,K Street Capital,unknown,unknown,4,3,0,0,0.62
1085,Summit Partners,USA,Boston,50,47,3,140,8.87
10854,Clean Energy Finance and Investment Authority,unknown,unknown,1,1,0,0,0.0
10855,Brooklyn Ventures,NLD,Breukelen,3,2,0,5,3.56
10856,Empire Angels,unknown,unknown,6,5,2,2,1.3
10858,NTT Investment Partners L.P.,unknown,unknown,1,1,0,0,0.0
10859,Innovative Ventures Fund Investment L.P.,unknown,unknown,2,2,0,1,0.59
1086,William Morris Agency,USA,Los Angeles,2,2,1,6,0.45
10860,Boulevard Capital Partners,unknown,unknown,1,1,0,0,0.0
10861,Trail Blazer Capital,USA,Dallas,1,1,0,0,0.0
10862,Investor's Circle,USA,SF Bay,1,1,0,6,0.0
10865,Two Oceans,unknown,unknown,1,1,0,0,0.0
10871,Spiegel Capital Management,unknown,unknown,1,1,0,0,0.0
10872,Palantir Capital,unknown,unknown,1,1,0,0,0.0
10873,French Investment Fund,unknown,unknown,1,1,0,0,0.0
10876,5 K Investment,unknown,unknown,1,1,0,0,0.0
10877,HP Capital,unknown,unknown,1,1,0,0,0.0
10879,J.H. Whitney and Company,unknown,unknown,1,1,0,2,0.0
1088,SilkRoad Equity,USA,Winston Salem,7,3,0,4,10.46
10884,StartOK Accelerator Fund,unknown,unknown,1,1,0,0,0.0
10885,OK Angel Sidecar Fund,unknown,unknown,1,1,0,0,0.0
1089,Chance Technologies,USA,Chicago,2,1,0,0,1.17
10890,Pritzker/Vlock Family Office,unknown,unknown,2,2,0,0,0.61
10891,Milar Ventures,unknown,unknown,1,1,0,0,0.0
10897,Moscow Seed Fund,unknown,unknown,3,3,0,1,0.23
10898,Augment Investments,unknown,unknown,2,2,0,0,0.19
109,Cambrian Ventures,USA,SF Bay,13,8,0,4,6.48
1090,Blum Capital Partners,USA,SF Bay,1,1,0,2,0.0
10904,Mare Investimentos,unknown,unknown,1,1,0,0,0.0
10905,Mantiq Investimentos,BRA,unknown,1,1,0,0,0.0
10906,Promon International,unknown,unknown,1,1,0,0,0.0
10908,TRI Cap,unknown,unknown,1,1,0,0,0.0
10909,Water Street Healthcare Partners,USA,Chicago,2,2,0,2,0.24
1091,Yucaipa Corporate Initiatives Fund,USA,Los Angeles,1,1,0,0,0.0
10912,SBI Jefferies Asia Fund,unknown,unknown,1,1,0,0,0.0
10916,Ariadne Capital,GBR,London,3,3,0,10,1.4
10917,Blue Ridge Foundation,unknown,unknown,2,2,0,0,1.3
10918,Alden,NOR,Oslo,1,1,0,2,0.0
1092,Platinum Neurone Ventures (PNV),ISR,Herzeliya,5,4,0,0,2.11
10920,Tail Wind Fund,unknown,unknown,1,1,0,0,0.0
10921,Bitcoin Opportunity Fund,unknown,unknown,1,1,0,0,0.0
10922,RUSNANO,unknown,unknown,7,6,1,4,1.76
10924,Angels on the Water,USA,Oshkosh,3,3,0,9,0.61
10927,Formation 8,unknown,unknown,15,15,1,5,1.81
10929,Innotech Advisers,unknown,unknown,1,1,0,0,0.0
1093,Walden Israel Venture Capital,ISR,Petach - Tikva,20,11,0,6,5.83
10931,Genesee Capital,unknown,unknown,1,1,0,0,0.0
10932,Garrison Capital Inc,USA,New York,1,1,0,1,0.0
10933,Berlin Metropolitan Ventures,DEU,Berlin,3,3,1,4,0.25
10939,Saudi Aramco Energy Ventures,SAU,Dhahran,3,3,2,1,0.36
1094,Tallwood Venture Capital,USA,SF Bay,30,18,0,13,11.72
10940,Sands Capital Ventures,USA,Washington DC,11,11,0,5,3.21
10942,Mind Fund,HKG,Hong Kong,3,3,0,1,6.17
10945,Extremadura Avante,unknown,unknown,1,1,0,0,0.0
10948,Seacrest Global Group,unknown,unknown,1,1,0,0,0.0
10949,Square Peg Capital,AUS,Australia - Other,12,12,0,1,1.49
1095,STIC International,USA,SF Bay,15,10,0,31,5.44
10950,Realiza Business Angels,unknown,unknown,1,1,0,0,0.0
10952,50TresDigital,unknown,unknown,1,1,0,0,0.0
10953,Hillhouse Capital,unknown,unknown,1,1,0,1,0.0
10958,Panarea Capital,unknown,unknown,2,1,0,0,0.04
1096,Saehan,USA,Los Angeles,1,1,0,2,0.0
10962,Patriot Capital,USA,Baltimore,1,1,0,4,0.0
10965,Movac,unknown,unknown,2,2,0,0,2.85
10966,TDF Ventures,unknown,unknown,3,3,0,1,0.38
10968,CET Capital Partners,unknown,unknown,1,1,0,0,0.0
10969,W Fund,unknown,unknown,1,1,0,1,0.0
1097,ru-Net Holdings,RUS,Moscow,9,9,3,2,13.58
1098,Tiger Technology Global Management,unknown,unknown,6,6,2,0,11.24
10984,Easy Alpha BV,unknown,unknown,1,1,0,0,0.0
10985,Fostergate Holdings,unknown,unknown,1,1,0,0,0.0
10987,Simile Ventures,unknown,unknown,2,2,0,0,0.25
10988,Rigi Ventures,unknown,unknown,1,1,0,0,0.0
10989,Varif Ventures,unknown,unknown,1,1,0,0,0.0
1099,Leo Capital Holdings,USA,Chicago,11,9,2,2,7.32
10990,Brazilian Family Office,unknown,unknown,1,1,0,0,0.0
11,Sevin Rosen Funds,USA,Dallas,79,49,0,18,9.39
110,The Accelerator Group,GBR,London,25,20,0,7,10.77
1100,Deep Fork Advisors,USA,Tulsa,4,4,0,0,0.51
11000,FirstStepFund,unknown,unknown,1,1,0,0,0.0
11005,Plus Capital,unknown,unknown,4,4,0,0,0.48
11006,RSV Venture Partners,unknown,unknown,2,1,0,5,0.89
11007,Sicosia (family fund),unknown,unknown,1,1,0,0,0.0
1101,Chilton Investment,USA,New York,2,2,0,1,0.88
11016,Standard Oil Ventures,unknown,unknown,1,1,0,0,0.0
11019,Sustainable Ventures,unknown,unknown,1,1,0,1,0.0
1102,Vedanta Capital,USA,New York,7,7,0,1,3.7
11020,Consolidated Investment Group,unknown,unknown,1,1,0,0,0.0
11022,Wayra Chile,unknown,unknown,2,2,0,0,0.17
11027,Madison River Ventures,unknown,unknown,1,1,0,2,0.0
11029,Pylon Capital,USA,Santa Barbara,1,1,0,3,0.0
1103,TeleSoft Partners,USA,SF Bay,20,12,0,27,12.39
11031,Wheatsheaf Investments,GBR,unknown,1,1,0,5,0.0
11032,H2 Investments,unknown,unknown,1,1,0,0,0.0
11033,Investors Circle,unknown,unknown,1,1,0,1,0.0
11034,Saudi Telecom Ventures,ARE,United Arab Emirates - Other,1,1,0,0,0.0
1104,Blumberg Capital,USA,SF Bay,56,40,0,15,8.78
11041,Rady Venture Fund,unknown,unknown,1,1,0,0,0.0
11042,Crescent Ridge Partners Ventures,unknown,unknown,1,1,0,0,0.0
11043,Rancho Santa Fe Partners,unknown,unknown,1,1,0,1,0.0
11045,Microsoft Ventures,USA,Seattle,8,8,1,2,1.47
11047,MNG Investment,unknown,unknown,1,1,0,0,0.0
11058,TenOneTen Ventures,USA,Los Angeles,6,6,0,2,0.61
11059,Horizen Ventures,unknown,unknown,1,1,0,0,0.0
1106,Nokia Growth Partners,USA,SF Bay,32,29,3,17,8.8
11061,Innodo,unknown,unknown,1,1,0,0,0.0
11063,KaveriCTD LLC,USA,SF Bay,2,2,0,0,1.66
11065,TrilogyGrowth,CAN,Canada - Other,1,1,0,0,0.0
11072,Levfam Holdings,unknown,unknown,1,1,0,0,0.0
11078,Calvert Funds,unknown,unknown,1,1,0,0,0.0
11079,Ambassador Enterprises,unknown,unknown,2,1,0,0,1.48
1108,Momentum Venture Management,USA,Los Angeles,12,7,0,6,5.62
11081,F2 Biosciences III,unknown,unknown,1,1,0,0,0.0
11082,Biotech Growth,unknown,unknown,1,1,0,1,0.0
11083,Ellis Energy Investments,USA,Bakersfield,1,1,0,0,0.0
11084,Shah Capital Partners,USA,SF Bay,1,1,0,3,0.0
1109,Wellcome Trust,GBR,London,40,28,1,22,8.93
11099,CLoud4Auto Ventures,RUS,Moscow,2,2,0,0,0.25
111,Atlas Venture,USA,Boston,221,133,2,59,15.61
11107,Link Ventures,USA,Boston,2,2,0,1,0.33
11108,Hanwha Venture Capital,unknown,unknown,1,1,0,0,0.0
1111,Cardinal Partners,USA,Princeton,24,14,0,5,8.89
11112,Conway Foundation,unknown,unknown,1,1,0,0,0.0
11113,SWaN & Legend,unknown,unknown,1,1,0,0,0.0
11114,Legacy Bank,unknown,unknown,1,1,0,0,0.0
11115,OAF - Oregon Angel Fund,unknown,unknown,1,1,0,0,0.0
11116,Scenario Creation,unknown,unknown,1,1,0,0,0.0
11117,WUTIF,unknown,unknown,1,1,0,0,0.0
11118,Ohio Innovation Fund,unknown,unknown,1,1,0,0,0.0
1112,Skyline Ventures,USA,SF Bay,28,20,0,4,10.11
11128,ANT Capital Ltd.,unknown,unknown,2,2,0,0,2.42
1113,Three Arch Partners,USA,SF Bay,40,31,0,9,13.22
11132,Beedie Capital Partners,CAN,Vancouver,1,1,0,0,0.0
11133,HBC Investments,USA,Dallas,1,1,0,0,0.0
11144,Bowery Capital,USA,New York,5,5,0,8,3.22
11149,Haya,unknown,unknown,1,1,0,0,0.0
1115,Genzyme Ventures,USA,Boston,7,7,0,2,5.04
11150,Becker Ventures,unknown,unknown,1,1,0,0,0.0
11151,Grouse Ridge Capital,USA,Pittsburg,1,1,0,0,0.0
11156,Momentum Equity Partners,USA,Boston,1,1,0,2,0.0
1117,ABRT Venture Fund,RUS,Moscow,9,7,0,4,6.21
11171,StartCaps Ventures,ESP,Madrid,3,3,0,1,0.49
11173,Hasso-Plattner-Institut für Softwaresystemtechnik GmbH,unknown,unknown,1,1,0,0,0.0
11179,Abell Foundation,USA,Baltimore,2,2,0,0,1.06
1118,Atrium Venture Partners,USA,SF Bay,2,2,0,0,0.91
11180,Capital Angel Network,unknown,unknown,1,1,0,1,0.0
11181,Metabrain Research,unknown,unknown,1,1,0,0,0.0
11184,Vivid Growth,unknown,unknown,1,1,0,0,0.0
11186,Rho West,USA,Los Angeles,2,2,0,1,0.05
11189,Valence Life Sciences,unknown,unknown,1,1,0,0,0.0
1119,Jefferson Partners,CAN,Toronto,9,7,0,8,5.25
11194,PKA,unknown,unknown,1,1,0,0,0.0
11195,Danica Pension,unknown,unknown,1,1,0,0,0.0
11197,Verge Fund,unknown,unknown,1,1,0,0,0.0
112,Selby Venture Partners,USA,SF Bay,23,14,0,8,6.44
1120,Vimac Ventures,USA,Boston,6,6,0,11,4.66
11216,Genesis Angels,unknown,unknown,1,1,0,2,0.0
11217,Capital Royalty,unknown,unknown,3,3,0,0,0.49
11218,Orens Capital,unknown,unknown,1,1,1,1,0.0
1122,INVESCO Private Capital,USA,Atlanta,26,18,2,10,6.58
11226,Venture Lab,USA,Boston,3,3,0,0,0.05
11228,Lok Capital,IND,New Delhi,1,1,0,0,0.0
1123,Oak Hill Investment,USA,SF Bay,1,1,0,6,0.0
11233,Digital Education,GBR,London,3,3,0,5,1.11
11234,Digital Science,GBR,London,1,1,2,3,0.0
11236,Granite Partners,CAN,Toronto,1,1,0,0,0.0
11237,Bray Capital,GBR,London,1,1,0,0,0.0
11238,CBRE Group,unknown,unknown,1,1,0,1,0.0
1124,VSP Capital,USA,SF Bay,5,5,0,3,4.1
11240,Inflection Ventures,unknown,unknown,1,1,0,0,0.0
11241,Cedarview Capital,unknown,unknown,1,1,0,0,0.0
1125,Grayhawk Capital,USA,Phoenix,6,5,0,6,8.95
11252,Social Starts,unknown,unknown,67,67,1,2,4.04
11253,Northwestern Capital,unknown,unknown,1,1,0,0,0.0
1126,Granite Hill Capital Partners,USA,SF Bay,2,2,0,4,6.11
1127,Rincon Venture Partners,USA,Santa Barbara,31,21,0,5,7.68
11288,Hwa Xiu Investment Group,unknown,unknown,1,1,0,0,0.0
11289,Hadron Global Partners,GBR,Greenwich,2,1,0,0,0.52
1129,Headwaters Holdings,USA,Salt Lake City,1,1,0,0,0.0
11290,Carriage House Partners,unknown,unknown,1,1,0,0,0.0
11291,RLB Holdings,USA,New York,1,1,0,4,0.0
11296,Mid-America Angels,USA,Kansas City,2,2,0,0,0.41
11298,IFC InfraVentures,unknown,unknown,3,3,0,0,0.31
11299,Vert Capital,unknown,unknown,1,1,0,0,0.0
113,Crosslink Capital,USA,SF Bay,126,88,0,43,8.88
1130,Virginia's Center for Innovative Technology,USA,Washington DC,2,2,0,13,0.0
11301,Transition Capital Partners,USA,Dallas,1,1,0,5,0.0
11302,Texas Capital Bank,unknown,unknown,1,1,0,1,0.0
11305,Greenstreet Partners,unknown,unknown,1,1,0,0,0.0
11306,Leopard Capital,KHM,Phnom Penh,1,1,1,1,0.0
11307,Blue Startups,USA,Honolulu,10,8,0,4,0.52
11309,Golub Capital,USA,New York,2,2,0,2,0.36
1131,Vaux les Ventures,USA,New York,2,2,1,1,2.0
11311,Bull City Venture Partners,USA,Raleigh-Durham,1,1,0,2,0.0
1132,T-Venture,DEU,Bonn,79,60,3,12,12.02
11320,RBS Citizens Financial Group,unknown,unknown,1,1,0,1,0.0
11321,m2f investment,unknown,unknown,1,1,0,0,0.0
11322,LeoGroup,unknown,unknown,1,1,0,0,0.0
11323,Univers Invest,unknown,unknown,1,1,0,0,0.0
11324,Diva,unknown,unknown,1,1,0,0,0.0
11326,SEW Capital,unknown,unknown,2,2,0,2,0.0
11329,Bacchus Capital,unknown,unknown,1,1,0,0,0.0
1133,Reliance Technology Ventures,IND,Mumbai,2,2,1,8,0.9
11332,Capital Ventures,unknown,unknown,1,1,0,0,0.0
11334,Stonewater Captial,USA,New York,1,1,0,5,0.0
11335,SNL Financial,unknown,unknown,1,1,0,2,0.0
11339,Autonomie et Solidarité,unknown,unknown,1,1,0,0,0.0
11340,Collider12,GBR,London,10,9,0,7,0.55
11342,FSN PME Fund,unknown,unknown,4,4,0,0,0.33
11343,Base Ventures,USA,SF Bay,10,9,0,4,3.24
11344,Hub Ventures,USA,SF Bay,14,13,0,4,1.0
11345,Berti Green Accelerator,unknown,unknown,1,1,0,0,0.0
11346,Adapt Low Carbon Group,unknown,unknown,1,1,0,0,0.0
1135,Add Partners,GBR,London,7,5,0,3,5.12
11350,INCITE,unknown,unknown,1,1,0,0,0.0
11359,Kreativwirtschaft Berlin,unknown,unknown,1,1,0,0,0.0
1136,Deutsche Venture Capital,DEU,Munich,8,6,0,1,7.74
11360,Perikles Ventures,unknown,unknown,1,1,0,0,0.0
1137,The Tokarz Group,USA,New York,1,1,0,1,0.0
11371,BSB,IND,unknown,1,1,0,1,0.0
1138,Nueva Ventures,USA,SF Bay,7,6,3,2,4.38
1139,Glenbrook Partners,USA,SF Bay,2,2,0,10,1.37
11397,Hyperdrive Fund,unknown,unknown,1,1,0,0,0.0
114,Sherpalo Ventures,USA,SF Bay,31,24,0,3,8.2
1140,Tandem Entrepreneurs,USA,SF Bay,11,8,3,5,6.48
11400,313 Ventures,unknown,unknown,1,1,0,0,0.0
11405,Normandy Ventures,unknown,unknown,1,1,0,0,0.0
11406,Footprint Ventures,IND,unknown,1,1,0,0,0.0
1141,Innoven Partners,FRA,Paris,9,7,0,0,7.35
1142,Target Partners,DEU,Munich,24,19,2,21,9.51
1143,BC Brandenburg Capital,DEU,Potsdam,5,5,0,0,6.87
11438,GMO Venture Partners,unknown,unknown,4,4,0,0,0.53
1144,IBB Beteiligungsgesellschaft mbH,DEU,Berlin,19,18,0,16,9.72
1145,Creandum,SWE,Stockholm,28,19,3,15,8.42
11450,Zobito,unknown,unknown,2,2,2,0,0.23
11451,Linnaeus Capital Partner,NLD,The Netherlands,1,1,0,0,0.0
11452,Handbag,unknown,unknown,1,1,0,0,0.0
11453,Shaman Ventures,unknown,unknown,1,1,0,0,0.0
11457,ASU Edson Entrepreneurship Initiative,unknown,unknown,1,1,0,0,0.0
1146,Eqvitec,FIN,Helsinki,8,6,0,6,4.98
11463,DNS-L3,USA,Chicago,1,1,0,2,0.0
11464,IBBT iVentures fund,unknown,unknown,1,1,0,0,0.0
11469,Phoenix Group Capital,unknown,unknown,1,1,0,0,0.0
11472,Florida Institute for the Commercialization of Public Research,unknown,unknown,1,1,0,1,0.0
11476,WellPoint,unknown,unknown,1,1,0,4,0.0
11478,Qiming Ventures,unknown,unknown,1,1,0,1,0.0
1148,Galileo Partners,FRA,Paris,17,9,0,4,8.52
11507,Associated Bank,unknown,unknown,1,1,0,1,0.0
1151,Sharkey Goldstein Capital,USA,New York,1,1,0,0,0.0
11510,Seaya Ventures,ESP,Madrid,4,4,0,1,0.34
11511,Linden Mobile Ventures,NLD,Amsterdam,8,6,0,2,8.53
11513,Technology Control Corporation,unknown,unknown,1,1,0,0,0.0
11514,Infuse Ventures,unknown,unknown,1,1,0,0,0.0
1152,Global Asset Capital,DEU,Berlin,1,1,0,1,0.0
11520,Inspovation Ventures,unknown,unknown,2,2,0,2,1.59
11522,Project A Ventures,DEU,Berlin,6,6,2,5,1.45
11523,Bit Angels,unknown,unknown,2,2,1,6,0.39
11524,5 Park Lane,unknown,unknown,1,1,0,0,0.0
11525,Spitzcool,unknown,unknown,1,1,0,0,0.0
11526,Web consortium,unknown,unknown,1,1,0,0,0.0
11527,Navam Capital,IND,Calcutta,1,1,1,3,0.0
11528,Aarin Capital,IND,Bangalore,3,3,0,0,0.37
1153,Bowman Capital,USA,SF Bay,2,2,0,2,11.07
11533,Swiss investor,unknown,unknown,1,1,0,0,0.0
1154,Bank of America,USA,Charlotte,15,12,1,138,13.11
11543,Portugal Ventures,unknown,unknown,4,4,0,3,0.52
11544,Acceleprise Ventures,unknown,unknown,1,1,0,1,0.0
11548,Butterfly Ventures,FIN,Oulu,1,1,1,3,0.0
11549,Micro Angel Fund,unknown,unknown,2,2,0,0,0.81
1155,CIT Group,CAN,Toronto,5,5,1,13,13.0
11555,Haystack,unknown,unknown,5,5,0,0,0.8
11556,Andra AP-fonden,unknown,unknown,1,1,0,0,0.0
1156,Hook Partners,unknown,unknown,1,1,0,0,0.0
11560,INEO Capital,AUT,unknown,1,1,0,0,0.0
11571,AKM Systems,unknown,unknown,1,1,0,0,0.0
1158,Thomas Weisel Venture Partners,USA,SF Bay,12,8,0,14,6.06
11580,Trinity Capital,unknown,unknown,1,1,0,1,0.0
11590,TGFS,unknown,unknown,2,2,0,0,2.96
116,Mohr Davidow Ventures,USA,SF Bay,168,95,4,47,8.71
1160,Golden Horn Ventures,TUR,Istanbul,3,2,3,4,1.07
1161,Himalaya Capital Ventures,USA,Los Angeles,4,2,1,3,2.74
11613,Convergent Capital Management (CCM) US,USA,Los Angeles,3,3,0,3,0.44
11614,Ventureast Tenet Fund,IND,Hyderabad,6,6,1,3,4.15
11623,Matrix Capital,unknown,unknown,1,1,0,0,0.0
11625,High-Tech Gründerfonds,unknown,unknown,13,13,0,2,0.45
1163,Gilead Group,USA,Saint Louis,1,1,0,6,0.0
11637,Warson Capital Partners,USA,unknown,1,1,0,4,0.0
11638,Tarsadia Investments,USA,Los Angeles,1,1,1,0,0.0
1164,NYC Seed,USA,New York,17,14,0,21,4.47
11647,Stanley Druckenmiller,unknown,unknown,1,1,0,0,0.0
1165,3TS Capital Partners,HUN,Budapest,9,8,0,11,7.46
11650,Velos Partners,USA,Los Angeles,2,2,0,0,0.63
11651,Satter Investment Management,unknown,unknown,2,2,0,0,0.42
11652,Bloomberg Beta,USA,SF Bay,2,2,2,5,0.16
11658,Missouri Technology Corporation,USA,unknown,4,4,0,0,2.58
1166,HENQ Invest,NLD,Amsterdam,9,9,2,3,6.43
11662,SilverStream Capital,USA,San Diego,1,1,0,7,0.0
11667,Vectis Healthcare & Life Sciences Fund II,unknown,unknown,1,1,0,0,0.0
11670,Ru-net,unknown,unknown,2,2,0,0,0.25
11683,AEA Investors,USA,New York,1,1,2,7,0.0
11684,Redline Capital Management,LUX,Luxembourg,1,1,0,0,0.0
11685,"Bbooster Seed Capital, IVF",unknown,unknown,1,1,0,0,0.0
1169,Baird Venture Partners,USA,Chicago,36,24,4,18,8.1
1170,Industry Ventures,USA,SF Bay,12,12,5,10,8.26
11701,Emerging Technology Fund,unknown,unknown,1,1,0,0,0.0
11702,Algot Invest,unknown,unknown,1,1,0,0,0.0
11703,Springfield Investments,unknown,unknown,2,2,0,0,0.25
11704,Trygve Schiorbeck,unknown,unknown,1,1,0,0,0.0
11706,The North West Fund for Venture Capital,unknown,unknown,3,3,0,0,0.35
11707,The North West Fund for Digital & Creative,unknown,unknown,4,4,0,0,0.35
11708,AXM Venture Capital Limited,unknown,unknown,1,1,0,0,0.0
11716,WCB EIT+,unknown,unknown,1,1,0,0,0.0
11723,Debiopharm Diagnostics SA,unknown,unknown,2,2,0,0,0.41
11724,Initiative Capital Romandie,unknown,unknown,1,1,0,0,0.0
11736,Prism VentureWorks,unknown,unknown,3,3,0,4,1.85
1174,RedShift Ventures,USA,Washington DC,15,9,0,6,8.04
11750,Net Departo Ventures,unknown,unknown,1,1,0,0,0.0
11752,Pacific Capital Management,unknown,unknown,1,1,0,0,0.0
11753,Mid Atlantic Bio Angels,unknown,unknown,2,2,0,1,0.36
11754,North West Fund for Biomedical,unknown,unknown,2,2,0,0,0.04
11756,Savannah Fund,KEN,Nairobi,2,2,1,4,0.03
1176,Highgrowth Partners,ESP,Barcelona,15,11,2,10,8.05
11768,Rise Capital,unknown,unknown,1,1,0,1,0.0
1178,Verge Funds,USA,Albuquerque,5,3,0,6,4.1
11781,"Growth Tech Ventures, Inc",unknown,unknown,1,1,0,1,0.0
11787,Azalea Capital,USA,Greenville,1,1,0,0,0.0
1179,PowerVentures,unknown,unknown,1,1,0,0,0.0
11793,Arkansas Venture Capital Investment Trust,unknown,unknown,1,1,0,0,0.0
11798,Gerbera Capital,unknown,unknown,1,1,0,0,0.0
11799,Mexico Ventures,unknown,unknown,1,1,0,0,0.0
118,ARTIS Ventures,USA,SF Bay,18,12,5,13,7.85
11804,Brandenburg Capital,unknown,unknown,1,1,0,0,0.0
11807,Raptor Capital Management,unknown,unknown,1,1,0,0,0.0
1181,Drobny Global Advisors,unknown,unknown,1,1,0,2,0.0
11811,Simon School Venture Capital Fund,unknown,unknown,1,1,0,0,0.0
11814,Blue Pacific Group,unknown,unknown,1,1,0,0,0.0
11815,Pinewood Trading,unknown,unknown,1,1,0,0,0.0
11816,Spouting Rock Investments,unknown,unknown,1,1,0,0,0.0
11817,BITS Spark Angels,unknown,unknown,1,1,0,0,0.0
11818,SoundBoard Angel Fund,USA,Morristown,1,1,0,6,0.0
11819,KT Capital Partners,unknown,unknown,1,1,0,0,0.0
1182,The Challenge Funds,ISR,Tel Aviv,10,9,0,17,5.22
11820,Totvs Ventures,unknown,unknown,1,1,0,0,0.0
11821,Crawley Ventures,USA,Denver,1,1,0,0,0.0
11826,Sycamore Partners,USA,New York,1,1,2,1,0.0
11827,Global Technology Investments,unknown,unknown,1,1,0,2,0.0
11833,MENA Venture Investments,unknown,unknown,3,3,0,0,0.44
11834,Avados,unknown,unknown,1,1,0,0,0.0
11838,Scout Ventures,USA,New York,18,15,0,11,2.47
1184,IRDI-ICSO,FRA,toulouse,8,7,0,0,2.97
11842,BanyanTree Growth Capital,IND,Mumbai,1,1,0,1,0.0
11847,Busy Angels,unknown,unknown,1,1,0,0,0.0
11848,VentureNursery,IND,Mumbai,2,2,0,5,0.23
1185,Passport Capital,USA,SF Bay,17,12,2,33,8.05
11850,HV Holztbrinck Ventures,unknown,unknown,1,1,0,0,0.0
11851,Raffay,unknown,unknown,1,1,0,0,0.0
11858,Spektra Capital,USA,Seattle,1,1,0,0,0.0
1186,High-Tech Gruenderfonds,DEU,Bonn,173,147,0,44,7.99
1188,Fidelity Investments,USA,Cincinnati,6,6,0,63,6.72
1189,The Bonte Family Fund,unknown,unknown,1,1,0,0,0.0
11898,Regional Growth Fund,unknown,unknown,3,3,0,0,0.63
1190,Harbert Management Corporation,USA,Birmingham,4,3,0,7,5.63
1191,Pittco Management,USA,Memphis,1,1,0,0,0.0
11919,Nadathur Investments,unknown,unknown,1,1,0,0,0.0
1192,RVC,unknown,unknown,3,3,0,1,7.29
11927,10x,unknown,unknown,1,1,0,0,0.0
11929,Holdinvest,unknown,unknown,1,1,0,0,0.0
11932,Silvertree Capital,unknown,unknown,2,2,0,0,0.0
11933,Chicago Ventures,USA,Chicago,15,14,0,4,1.7
11935,Kemper Corporation,unknown,unknown,1,1,0,2,0.0
11937,Avenue Venture,unknown,unknown,1,1,1,0,0.0
1194,Edgewater,USA,New York,2,2,0,1,1.14
1195,SoundView Ventures,USA,Miami,1,1,0,0,0.0
1197,Contour Venture Partners,USA,New York,33,26,0,3,12.42
11971,WPP Ventures,unknown,unknown,1,1,0,15,0.0
11974,Curious Minds,USA,Los Angeles,2,1,0,4,1.03
