finOrg_id,name,country_code,city,region,first_investment_at,last_investment_at,investment_rounds,invested_companies,milestones,relationships,years_invested
f:12143,Highway1,USA,San Francisco,SF Bay,,,0,0,0,7,
f:12144,Hanlen Healthcare Development & Funding LLC,unknown,unknown,unknown,,,0,0,0,1,
f:12145,Hanlen Real Estate Development & Funding LLC,unknown,unknown,unknown,,,0,0,0,1,
f:12146,NY Federal Savings Bank,unknown,unknown,unknown,,,0,0,0,1,
f:12147,McKinsey & Company,unknown,unknown,unknown,,,0,0,0,28,
f:1215,Olayan,SAU,Riyadh,Riyadh,2008-04-21,2008-04-21,1,1,0,2,0.0
f:1216,Richmond Global,unknown,unknown,unknown,2006-03-08,2011-07-12,9,4,0,0,5.34
f:12160,I2BF Global Ventures,USA,New york,New York,2013-06-26,2013-10-01,2,2,0,1,0.27
f:12161,Sanford C. Bernstein,unknown,unknown,unknown,,,0,0,0,4,
f:12162,Electronic Clearing House Inc.,unknown,unknown,unknown,,,0,0,0,1,
f:12163,Kirtland Federal Credit Union,unknown,unknown,unknown,,,0,0,0,1,
f:12164,Starquest Capital,FRA,Paris,Paris,2012-06-01,2012-06-01,1,1,0,0,0.0
f:12165,"Unicredit Investment Banking, Munich",unknown,unknown,unknown,,,0,0,0,3,
f:12166,White Oak Technologies,unknown,unknown,unknown,2012-01-31,2013-06-28,2,2,0,1,1.41
f:12167,Applied Underwriters,unknown,unknown,unknown,,,0,0,0,1,
f:12168,Antai Business Angels,unknown,unknown,unknown,2012-09-01,2013-10-09,2,2,0,0,1.1
f:12169,State Auto Insurance,unknown,unknown,unknown,,,0,0,0,1,
f:1217,Promethean,GBR,London,London,2006-12-01,2010-01-20,3,3,3,3,3.14
f:12170,optionMONSTER,unknown,unknown,unknown,,,0,0,0,1,
f:12173,undisclosed investor,unknown,unknown,unknown,2013-06-28,2013-06-28,1,1,0,0,0.0
f:12174,Emerald Private Equity Fund,unknown,unknown,unknown,2013-06-27,2013-06-27,1,1,0,0,0.0
f:12176,KIIT-TBI,unknown,unknown,unknown,,,0,0,0,1,
f:12177,Lereko,ZAF,unknown,South Africa - Other,,,0,0,1,0,
f:12179,O'Melveny & Myers LLP,unknown,unknown,unknown,,,0,0,0,5,
f:1218,Cipio Partners,DEU,Munich,Munich,2005-03-01,2013-01-04,25,16,0,13,7.85
f:12180,German Ventures,DEU,Munich,Munich,,,0,0,3,1,
f:12181,Unitus Capital,unknown,unknown,unknown,,,0,0,0,0,
f:12183,Concert Capital Partners,unknown,unknown,unknown,,,0,0,0,1,
f:12184,Advent Private Capital,unknown,unknown,unknown,,,0,0,0,1,
f:12186,Willis,unknown,unknown,unknown,,,0,0,0,1,
f:12188,EquityRock,unknown,unknown,unknown,,,0,0,0,1,
f:1219,Telefilm Canada,CAN,Montréal,Montreal,2008-04-15,2008-04-15,1,1,0,0,0.0
f:12191,Bingham McCutchen LLP,unknown,unknown,unknown,2013-11-12,2013-11-12,1,1,0,1,0.0
f:12192,Nephila Advisors LLC,unknown,unknown,unknown,,,0,0,0,1,
f:12194,National Skill Development Corporation,unknown,unknown,unknown,2013-06-28,2013-06-28,1,1,0,0,0.0
f:12195,Greenwich Associates,unknown,unknown,unknown,,,0,0,0,3,
f:12196,CapitalWorks,ZAF,Sandton,Sandton,,,0,0,0,0,
f:12198,4D Global Energy Investments,unknown,unknown,unknown,2013-06-26,2013-06-26,1,1,0,0,0.0
f:12199,German Ministry of Economics & Technology,unknown,unknown,unknown,2011-03-01,2011-03-01,1,1,0,0,0.0
f:122,Alsop Louie Partners,USA,San Francisco,SF Bay,2006-10-01,2013-09-30,35,27,0,20,7.0
f:1220,Pioneer Ventures Associates,unknown,unknown,unknown,2007-11-01,2007-11-01,1,1,0,0,0.0
f:12200,Angel Consortium,unknown,unknown,unknown,2000-12-01,2000-12-01,1,1,0,0,0.0
f:12201,Galbraith Ventures,unknown,unknown,unknown,,,0,0,0,1,
f:12202,Wafra Investment Advisory Group,unknown,unknown,unknown,,,0,0,0,1,
f:12203,Aslanoba Capital,TUR,Istanbul,Istanbul,2013-06-28,2013-07-31,3,3,2,3,0.09
f:12204,E*OFFERING,unknown,unknown,unknown,,,0,0,0,4,
f:12206,Jonathan Roberts,unknown,unknown,unknown,,,0,0,0,0,
f:12208,Perkins Coie Law Firm,unknown,unknown,unknown,,,0,0,0,0,
f:12209,Portland's Social Venture Partners,unknown,unknown,unknown,,,0,0,0,1,
f:12210,Mixin Capital,unknown,unknown,unknown,,,0,0,0,1,
f:12211,Vivex Invest,unknown,unknown,unknown,,,0,0,0,1,
f:12213,Pryor Cashman LLP,unknown,unknown,unknown,,,0,0,0,1,
f:12214,Quinn Emanuel,unknown,unknown,unknown,,,0,0,1,1,
f:12215,FTT Capital,unknown,unknown,unknown,,,0,0,0,1,
f:12216,"Jackson & Campbell, P.C.",unknown,unknown,unknown,,,0,0,0,1,
f:12217,Grotech Capital Group,unknown,unknown,unknown,,,0,0,0,1,
f:12218,Oriental Bank Of Commerce,IND,Gurgaon,Gurgaon,,,0,0,0,3,
f:12220,"Venture Capital Unit, UK Government",unknown,unknown,unknown,,,0,0,0,1,
f:12221,Domeyard LLC,unknown,unknown,unknown,,,0,0,0,0,
f:12222,Ascend Global Investments LLC,USA,New york,New York,,,0,0,0,3,
f:12223,Enso Capital Managment,unknown,unknown,unknown,,,0,0,0,1,
f:12224,Brazil Government,unknown,unknown,unknown,2011-06-01,2013-07-29,2,1,0,0,2.16
f:12225,Quaker Partners,unknown,unknown,unknown,2009-10-02,2013-06-26,3,3,0,2,3.73
f:12226,The New Zealand Superannuation Fund,NZL,unknown,New Zealand - Other,,,0,0,1,1,
f:12227,Singapore EDB,unknown,unknown,unknown,,,0,0,0,1,
f:12228,Chrysalix,unknown,unknown,unknown,2011-12-13,2011-12-13,1,1,0,1,0.0
f:1223,Greywolf Capital Partners,USA,Purchase,New York,2008-01-30,2008-01-30,1,1,0,6,0.0
f:12231,Motorola Ventures,unknown,unknown,unknown,,,0,0,0,1,
f:12232,CBM Capital,unknown,unknown,unknown,,,0,0,0,1,
f:12235,ING Nederland,unknown,unknown,unknown,,,0,0,0,3,
f:12236,Nautilus Ventures,unknown,unknown,unknown,,,0,0,0,1,
f:12238,The DiBari Group,unknown,unknown,unknown,,,0,0,0,1,
f:12239,Progress Financial,unknown,unknown,unknown,,,0,0,0,3,
f:12241,Erhvervsinvest,DNK,Charlottenlund,Charlottenlund,,,0,0,0,0,
f:12242,Manitoba Knights,unknown,unknown,unknown,2013-07-01,2013-07-01,1,1,0,0,0.0
f:12247,Stonepeak Infrastructure Partners,USA,New York,New York,,,0,0,0,2,
f:12248,"Edgar , Dunn & Company",unknown,unknown,unknown,,,0,0,0,1,
f:12249,River City Bank,unknown,unknown,unknown,,,0,0,0,1,
f:1225,Silver Creek Ventures,USA,Dallas,Dallas,2005-05-12,2013-11-18,19,11,0,5,8.52
f:12251,appWorks Ventures,TWN,Taipei,Taipei,2013-07-01,2013-07-01,1,1,1,1,0.0
f:12254,Capvis,CHE,Zurich,Zurich,,,0,0,0,3,
f:12255,Vestar Capital Partners,USA,New York,New York,,,0,0,0,5,
f:12257,CM CIC Capital Innovation,unknown,unknown,unknown,2013-07-01,2013-07-01,1,1,0,0,0.0
f:12258,Kalaari Capital,IND,Bangalore,Bangalore,2012-01-01,2013-12-11,7,6,0,0,1.94
f:12260,ACL Ventures Partner,USA,New york,New York,,,0,0,0,1,
f:12263,Relational Investors LLC.,USA,San Diego,San Diego,,,0,0,0,7,
f:12264,Pacific Synergies IV,unknown,unknown,unknown,2013-07-02,2013-07-02,1,1,0,0,0.0
f:12266,101 Startups,unknown,unknown,unknown,2013-07-01,2013-11-18,3,3,0,0,0.38
f:12267,MXC Capital,GBR,london,London,2013-07-02,2013-07-02,1,1,0,0,0.0
f:12269,Fireman's Fund Insurance Company,unknown,unknown,unknown,,,0,0,0,2,
f:1227,Casada Technology,BGD,Dhaka,Dhaka,,,0,0,0,1,
f:12270,Fillmore Capital Partners,USA,San Francisco,SF Bay,2013-07-02,2013-07-02,1,1,0,0,0.0
f:12271,Sanwa International Bank,unknown,unknown,unknown,,,0,0,0,1,
f:12273,Key Capital,ITA,Milano,Milano,2013-07-18,2013-09-13,2,2,0,0,0.16
f:12274,28Marketing,unknown,unknown,unknown,,,0,0,0,1,
f:12275,DemandCon International,unknown,unknown,unknown,,,0,0,0,1,
f:12278,Keren Hagshama,unknown,unknown,unknown,2013-07-01,2013-07-01,1,1,0,0,0.0
f:12279,QWave Capital,USA,Atlanta,Atlanta,2013-07-02,2013-10-15,2,2,0,3,0.29
f:1228,SeventySix Captial,USA,West Conshohocken,Philadelphia,2000-12-15,2013-06-05,20,18,1,19,12.47
f:12280,Mitsubishi UFJ Financial Group,JPN,Tokyo,Tokyo,,,0,0,2,1,
f:12281,Homebrew,USA,San Francisco,SF Bay,2013-09-19,2013-11-04,4,4,0,2,0.13
f:12282,Vintage Venture Funds,unknown,unknown,unknown,,,0,0,0,1,
f:12283,Mentor Tech Funds,unknown,unknown,unknown,,,0,0,0,1,
f:12284,Jerusalem Global Venture Funds,unknown,unknown,unknown,,,0,0,0,1,
f:12285,Tradelink LLC,USA,Chicago,Chicago,,,0,0,0,6,
f:12286,Angel Capital Entrepreneurial Fund,unknown,unknown,unknown,2013-07-02,2013-07-02,1,1,0,0,0.0
f:12287,Epoch Partners,unknown,unknown,unknown,,,0,0,0,3,
f:1229,G2 Asset Management,CHE,GenÃ¨ve,GenÃ¨ve,,,0,0,0,0,
f:12290,Beneficial Financial Group,unknown,unknown,unknown,,,0,0,0,1,
f:12292,Mantra Partners,unknown,unknown,unknown,,,0,0,0,1,
f:12293,Lancashires Rosebud Fund,unknown,unknown,unknown,,,0,0,0,0,
f:12294,Tillinghast,unknown,unknown,unknown,,,0,0,0,1,
f:12295,Seven Peaks Ventures,unknown,unknown,unknown,,,0,0,0,0,
f:12298,Teton Capital Advisers,unknown,unknown,unknown,,,0,0,0,1,
f:12299,REDIRECTION,BRA,Curitiba,Curitiba,,,0,0,0,0,
f:123,Highland Capital Partners,USA,Menlo Park,SF Bay,1999-03-01,2013-11-27,228,136,5,74,14.74
f:1230,Fir Capital,BRA,Belo Horizonte,Belo Horizonte,2008-06-01,2012-08-01,3,3,0,7,4.17
f:12300,Potion Ventures,unknown,unknown,unknown,,,0,0,0,1,
f:12301,Channel Mark Ventures,USA,Woodcliff Lake,Woodcliff Lake,,,0,0,0,1,
f:12302,Life Sciences Angel Network,USA,New York,New York,2012-02-23,2013-07-11,2,2,0,0,1.38
f:12305,Wing Venture Partners,USA,Menlo Park,SF Bay,2013-08-01,2013-08-01,1,1,0,1,0.0
f:12306,Jefferson Bank,unknown,unknown,unknown,,,0,0,0,2,
f:12307,Lepe Partners,unknown,unknown,unknown,2013-07-03,2013-07-03,1,1,0,0,0.0
f:12308,DMG Media,unknown,unknown,unknown,2013-07-03,2013-07-03,1,1,0,0,0.0
f:12309,United States Secret Service,unknown,unknown,unknown,,,0,0,0,1,
f:1231,California Technology Ventures,USA,Pasadena,Los Angeles,2006-11-17,2013-10-22,17,11,0,5,6.93
f:12310,Aleph,ISR,Tel Aviv,Tel Aviv,2013-11-07,2013-11-07,1,1,0,3,0.0
f:12311,Palatine Capital Partners,USA,New york,New York,,,0,0,0,1,
f:12312,Antares Investment Partners,unknown,unknown,unknown,,,0,0,0,1,
f:12313,G20 Ventures,unknown,unknown,unknown,,,0,0,1,0,
f:12314,Shore Points Capital,USA,New York,New York,2013-07-03,2013-07-03,1,1,0,4,0.0
f:12315,Pine Brook Partners,USA,New York,New York,2013-09-25,2013-09-25,1,1,0,1,0.0
f:12317,Refresh Miami,USA,South Florida,South Florida,,,0,0,2,1,
f:1232,Angel's Lancaster Angel Network,USA,Lancaster,Philadelphia,2008-01-01,2008-01-01,1,1,0,0,0.0
f:12320,Invest Nebraska,USA,Lincoln,Omaha,2013-07-04,2013-11-26,3,3,0,4,0.4
f:12321,Freyr Capital Partners,NOR,Oslo,Oslo,2013-01-01,2013-01-01,1,1,0,0,0.0
f:12322,Lawyer IT,unknown,unknown,unknown,,,0,0,0,1,
f:12323,Nextgen Partners,unknown,unknown,unknown,,,0,0,0,4,
f:12324,Laidlaw Equities,unknown,unknown,unknown,,,0,0,0,2,
f:12325,Pacific Edge Investment Mangement,unknown,unknown,unknown,,,0,0,0,1,
f:12326,Van Dusseldorp & Partners,unknown,unknown,unknown,,,0,0,0,1,
f:12328,Westinghouse credit corp.,unknown,unknown,unknown,,,0,0,0,2,
f:12329,Lloyds Bank,unknown,unknown,unknown,,,0,0,0,7,
f:1233,Investment Circle of York,unknown,unknown,unknown,2008-01-01,2008-01-01,1,1,0,0,0.0
f:12330,Bank of Nova Scotia,unknown,unknown,unknown,,,0,0,0,4,
f:12331,Haller Ehrman LLP,unknown,unknown,unknown,,,0,0,0,1,
f:12333,Health Insurance Geeks,unknown,unknown,unknown,,,0,0,0,1,
f:12334,Polygon Investment Partners,GBR,London,London,2006-04-13,2006-04-13,1,1,0,1,0.0
f:12335,Stewart Title,unknown,unknown,unknown,,,0,0,0,1,
f:12336,"Katz, Cherkas, Stein & Co.",unknown,unknown,unknown,,,0,0,0,1,
f:12337,CE Capital,unknown,unknown,unknown,,,0,0,0,1,
f:12338,The Mitsui Trust & Banking Company,unknown,unknown,unknown,,,0,0,0,1,
f:12339,Interregnum Venture,unknown,unknown,unknown,,,0,0,0,1,
f:1234,Bertelsmann Digital Media Investments,USA,New York,New York,2007-03-01,2013-12-11,39,30,0,9,6.78
f:12341,CXO Strategies LLC.,unknown,unknown,unknown,,,0,0,0,1,
f:12342,Hilltop Venture Partners,USA,Denver,Denver,,,0,0,0,1,
f:12343,Benham & Green Capital Management,USA,La Jolla,San Diego,,,0,0,0,1,
f:12344,Concordia Partners LLC,unknown,unknown,unknown,,,0,0,0,1,
f:12349,Base Capital Partners,unknown,unknown,unknown,,,0,0,0,1,
f:12350,"Swander, Pace & Co.",unknown,unknown,unknown,,,0,0,0,1,
f:12351,GreenPoint Mortgage,unknown,unknown,unknown,,,0,0,0,1,
f:12352,Pay My Coffee,unknown,unknown,unknown,,,0,0,0,1,
f:12353,SBT Venture Capital,GBR,London,London,2013-07-08,2013-11-12,2,2,0,4,0.35
f:12355,5M Ventures,FRA,Paris,Paris,,,0,0,1,0,
f:12356,Crystal Financial,unknown,unknown,unknown,2013-07-08,2013-08-07,3,3,0,0,0.08
f:12358,EMERAM Capital Partners,DEU,Munich,Munich,,,0,0,1,3,
f:12359,Eventi Capital Partners,CAN,Toronto,Toronto,,,0,0,0,3,
f:1236,Wakefield Group,USA,Charlotte,Charlotte,2005-04-06,2013-11-12,8,6,0,1,8.6
f:12360,Windomar Financial,unknown,unknown,unknown,,,0,0,0,1,
f:12361,SKTA Innopartners,USA,Sunnyvale,SF Bay,,,0,0,0,5,
f:12362,SF Angel,USA,San Francisco,SF Bay,,,0,0,1,0,
f:12364,Wright Ventures,unknown,unknown,unknown,,,0,0,0,1,
f:12366,Watch Hill Partners,unknown,unknown,unknown,,,0,0,0,2,
f:12367,Gagnon Capital Advisors,unknown,unknown,unknown,,,0,0,0,1,
f:12368,African Development Bank,unknown,unknown,unknown,,,0,0,0,1,
f:12369,Thomson Financial,unknown,unknown,unknown,,,0,0,0,37,
f:1237,Mumbai Angels,IND,Mumbai,Mumbai,2007-01-01,2013-10-31,16,15,0,9,6.83
f:12370,Pioneer Investments,unknown,unknown,unknown,,,0,0,0,1,
f:12371,Mallin Venture,unknown,unknown,unknown,2013-07-01,2013-07-01,1,1,0,0,0.0
f:12372,Iguana Healthcare Partners,USA,New York,New York,,,0,0,0,1,
f:12373,RHR Ventures,unknown,unknown,unknown,,,0,0,0,1,
f:12374,Marlin Equity Partners,USA,unknown,United States - Other,2013-07-29,2013-07-29,1,1,1,1,0.0
f:12376,Difference Capital,CAN,"Toronto,Ontario",Toronto,2013-09-30,2013-11-10,2,2,0,1,0.11
f:12377,StarMate,unknown,unknown,unknown,,,0,0,0,2,
f:1238,Okapi Venture Capital,USA,Laguna Beach,Los Angeles,2007-08-31,2013-06-25,9,7,0,3,5.82
f:12380,Shell UK Oil Products,unknown,unknown,unknown,,,0,0,0,1,
f:12381,Add People,unknown,unknown,unknown,,,0,0,0,1,
f:12383,New Roulette Strategies,unknown,unknown,unknown,,,0,0,0,0,
f:12385,Patria Investimentos,unknown,unknown,unknown,,,0,0,0,1,
f:12388,Avendus Capital,unknown,unknown,unknown,,,0,0,0,2,
f:1239,SDL Ventures,USA,Mountain View,SF Bay,2007-05-24,2009-11-12,3,2,0,4,2.47
f:12390,Livevol Inc.,unknown,unknown,unknown,,,0,0,0,1,
f:12391,Transcend Capital,unknown,unknown,unknown,,,0,0,0,1,
f:12392,Urchin Capital Partners LLC.,unknown,unknown,unknown,,,0,0,0,1,
f:12393,Terra Nova Trading,unknown,unknown,unknown,,,0,0,0,1,
f:12394,Redwood Trading LLC.,unknown,unknown,unknown,,,0,0,0,1,
f:12395,Mr. Stock Inc.,unknown,unknown,unknown,,,0,0,0,1,
f:12396,Western Finance Association,unknown,unknown,unknown,,,0,0,0,1,
f:12397,Tamarix Capital,USA,unknown,New York - Other,2013-07-09,2013-07-09,1,1,0,3,0.0
f:12398,Boathouse Capital,USA,Wayne,Philadelphia,2013-07-09,2013-07-09,1,1,0,4,0.0
f:12399,Preceptor Associates,unknown,unknown,unknown,,,0,0,0,1,
f:124,Second Avenue Partners,USA,Seattle,Seattle,2002-02-12,2013-11-05,19,14,0,4,11.73
f:1240,Bellingham Angel Organization,unknown,unknown,unknown,2007-12-01,2011-09-14,4,4,0,0,3.79
f:12400,Fleet Bank,unknown,unknown,unknown,,,0,0,0,13,
f:12401,Promsvyazbank,unknown,unknown,unknown,,,0,0,0,1,
f:12402,31 Group Plc,unknown,unknown,unknown,,,0,0,0,1,
f:12404,Ranger global Advisor,USA,PH Beverly Hills,Unknown,,,0,0,0,3,
f:12405,Arrow Investment Inc,unknown,unknown,unknown,,,0,0,0,1,
f:12406,New Heritage Capital,USA,Boston,Boston,,,0,0,0,1,
f:12407,Yale Investments,unknown,unknown,unknown,,,0,0,0,2,
f:12408,Kshatriya ventures,IND,Mumbai,Mumbai,2013-07-10,2013-07-10,1,1,0,3,0.0
f:12409,Manulife Financial,unknown,unknown,unknown,,,0,0,0,1,
f:1241,Cayuga Venture Fund,USA,Ithaca,Ithaca,2005-02-10,2013-05-30,9,7,0,5,8.3
f:12410,Euroclear,unknown,unknown,unknown,,,0,0,0,1,
f:12411,Asset Marketing System,USA,San Diego,San Diego,,,0,0,0,1,
f:12413,Wisconsin Economic Development Corporation (WEDC),USA,Madison,Madison,2013-08-01,2013-08-01,1,1,0,0,0.0
f:12414,Avedon Capital Partners,NLD,2517 KJ The Hague,unknown,2013-07-10,2013-07-10,1,1,0,3,0.0
f:12416,B7inc,unknown,unknown,unknown,2013-07-10,2013-07-10,1,1,0,0,0.0
f:12418,Lava Group,USA,Atlanta,Atlanta,,,0,0,0,1,
f:12419,True Capital Partners,unknown,unknown,unknown,,,0,0,0,1,
f:12420,Atlanticus,USA,Atlanta,Atlanta,,,0,0,0,1,
f:12421,Burke Capital Group,unknown,unknown,unknown,,,0,0,0,1,
f:12424,Finca International,unknown,unknown,unknown,,,0,0,0,1,
f:12425,Agilis Equity Partners,USA,North Carolina,Unknown,,,0,0,0,1,
f:12427,Merlin Securities,unknown,unknown,unknown,,,0,0,0,4,
f:12429,L. F. Rothschild & Co.,unknown,unknown,unknown,,,0,0,0,1,
f:12430,Grey Mountain Partners,USA,Boulder,Denver,2013-08-21,2013-08-21,1,1,1,1,0.0
f:12431,Wells Fargo Securities,unknown,unknown,unknown,,,0,0,0,10,
f:12433,Zen Capital Partners,unknown,unknown,unknown,,,0,0,0,1,
f:12434,Spectrum Global Fund Administration,unknown,unknown,unknown,,,0,0,0,1,
f:12435,Barclaycard,unknown,unknown,unknown,,,0,0,0,7,
f:12436,BankOne,unknown,unknown,unknown,,,0,0,0,2,
f:12437,IEG - Investment Banking Group,DEU,Berlin,Berlin,,,0,0,2,4,
f:12439,Home Box Office Inc.,unknown,unknown,unknown,,,0,0,0,1,
f:12440,Washington Mutual Card Services,unknown,unknown,unknown,,,0,0,0,4,
f:12442,The Berner Group,unknown,unknown,unknown,,,0,0,0,1,
f:12443,Langara Capital Partners,unknown,unknown,unknown,,,0,0,0,1,
f:12445,Sherpa Ventures,USA,San Francisco,SF Bay,2013-07-11,2013-10-10,6,6,0,0,0.25
f:12446,Manatt Digital Media,USA,Los Angeles,Los Angeles,2013-09-04,2013-09-04,1,1,0,4,0.0
f:12447,Capital Research & Management Co.,unknown,unknown,unknown,2007-01-01,2007-01-01,1,1,0,0,0.0
f:12448,Platinum Partners,USA,New York,New York,,,0,0,0,2,
f:12449,"Platform Asset Management, LLC",unknown,unknown,unknown,,,0,0,0,1,
f:12450,Bangkok bank,THA,Bangkok,Bangkok,,,0,0,0,2,
f:12451,Violy & Company,USA,New York,New York,,,0,0,0,3,
f:12452,Six Financial Information,unknown,unknown,unknown,,,0,0,0,1,
f:12453,Grace Venture Partner,unknown,unknown,unknown,,,0,0,0,1,
f:12455,Seedrs,unknown,unknown,unknown,,,0,0,0,1,
f:12456,Schon Properties,unknown,unknown,unknown,,,0,0,0,1,
f:12459,ii Capital,unknown,unknown,unknown,,,0,0,0,0,
f:12460,"The Smart Inventor, LLC",unknown,unknown,unknown,,,0,0,0,1,
f:12461,Lucas Venture Group,USA,Menlo Park,SF Bay,2010-09-01,2013-04-01,6,3,0,0,2.58
f:12463,RSR Capital,unknown,unknown,unknown,,,0,0,0,1,
f:12464,New York Institute of Finance,unknown,unknown,unknown,,,0,0,0,1,
f:12465,PineBridge Investments,USA,New York,New York,,,0,0,0,8,
f:12466,Banco Popular de Puerto Rico,unknown,unknown,unknown,,,0,0,0,1,
f:12467,Allianz Global Investors,unknown,unknown,unknown,,,0,0,0,6,
f:12471,American Century Investments,unknown,unknown,unknown,,,0,0,0,5,
f:12472,Putnam Investments,USA,Boston,Boston,,,0,0,0,18,
f:12473,"Popular, Inc",unknown,unknown,unknown,,,0,0,0,1,
f:12474,Barclays Wealth,unknown,unknown,unknown,,,0,0,0,2,
f:12475,Oxygen Capital,unknown,unknown,unknown,,,0,0,0,1,
f:12476,WRHS International Capital Council,unknown,unknown,unknown,,,0,0,0,1,
f:12477,Zeno Group Investments Inc,unknown,unknown,unknown,,,0,0,0,1,
f:12478,UICI,unknown,unknown,unknown,,,0,0,0,1,
f:12479,Adler & Co.,USA,Westminster,Denver,,,0,0,0,5,
f:1248,DFJ Tamir Fishman Ventures,ISR,Tel Aviv,Tel Aviv,2005-06-06,2013-07-30,20,15,2,14,8.15
f:12480,T3 Capital,unknown,unknown,unknown,,,0,0,0,1,
f:12481,Zeno Group Investments Inc.,USA,New York,New York,,,0,0,0,0,
f:12482,Meta Payment System,unknown,unknown,unknown,,,0,0,0,1,
f:12483,MULTICHANNEL,unknown,unknown,unknown,,,0,0,1,1,
f:12484,Avanze Bank,unknown,unknown,unknown,,,0,0,0,1,
f:12485,Nordnet Bank AB,unknown,unknown,unknown,,,0,0,0,1,
f:12486,Bayspring Ventures,unknown,unknown,unknown,,,0,0,0,1,
f:12487,K5Ventures,unknown,unknown,unknown,,,0,0,0,1,
f:12488,BH Equity Research,unknown,unknown,unknown,,,0,0,0,1,
f:12489,Emprise Bank,unknown,unknown,unknown,,,0,0,0,1,
f:1249,Arkafund,BEL,Groot-Bijgaarden,Groot-Bijgaarden,2007-01-29,2008-12-16,3,3,0,0,1.88
f:12490,True North Partners,unknown,unknown,unknown,,,0,0,0,1,
f:12491,Tasman Ventures Fund Pty Ltd,unknown,unknown,unknown,,,0,0,0,1,
f:12492,i-Deal LLC,unknown,unknown,unknown,,,0,0,0,2,
f:12493,e-RM Ventures,unknown,unknown,unknown,,,0,0,0,1,
f:12494,"Dillon, Read & Co. Inc",unknown,unknown,unknown,,,0,0,0,3,
f:12496,Velux Foundation,unknown,unknown,unknown,2013-07-13,2013-07-13,1,1,0,0,0.0
f:12497,Nexus Group,PER,Lima,Lima,,,0,0,0,1,
f:12498,Moldowsky Group,unknown,unknown,unknown,,,0,0,0,0,
f:125,Armstrong Group and Associated Partners,USA,Butler,Pittsburg,2007-07-01,2007-07-01,1,1,0,1,0.0
f:1250,Halyard Capital,USA,New York,New York,2013-03-06,2013-03-06,1,1,0,3,0.0
f:12502,Virgin Investments,unknown,unknown,unknown,,,0,0,0,1,
f:12503,37 Ventures,unknown,unknown,unknown,2012-12-01,2013-10-03,4,3,0,0,0.84
f:12504,Jackrel Ventures,unknown,unknown,unknown,2013-01-01,2013-01-01,1,1,0,0,0.0
f:12505,Keire,unknown,unknown,unknown,2013-01-01,2013-01-01,1,1,0,0,0.0
f:12506,Fierce Capital,unknown,unknown,unknown,,,0,0,0,1,
f:12507,Structure,USA,San Francsico,SF Bay,2012-07-18,2013-10-17,4,4,2,1,1.25
f:12508,CIFC,USA,"New York,",New York,,,0,0,0,0,
f:12513,Aston Capital,unknown,unknown,unknown,,,0,0,0,0,
f:12514,TMC Financing,USA,San Francisco,SF Bay,2013-07-15,2013-07-15,1,1,0,1,0.0
f:12515,Watchpoint Asset Managment,unknown,unknown,unknown,,,0,0,0,1,
f:12516,adsheat.com,unknown,unknown,unknown,,,0,0,0,1,
f:12517,smsbrunch.com,unknown,unknown,unknown,,,0,0,0,1,
f:1252,Fundamental Technologies II Fund,CAN,"Coquitlam, BC",Coquitlam,,,0,0,0,1,
f:12520,Alpine Capital LLC,unknown,unknown,unknown,,,0,0,0,1,
f:12521,USBancorp Pipper Jaffray,unknown,unknown,unknown,,,0,0,0,1,
f:12522,Ascent Capital Group,USA,Dallas,Dallas,2013-09-03,2013-09-03,1,1,0,6,0.0
f:12523,Excelerate Health Ventures,USA,Research Triangle Park,Raleigh-Durham,,,0,0,0,14,
f:12524,Amicus Group,unknown,unknown,unknown,,,0,0,0,1,
f:12525,P. WIAN Holdings,unknown,unknown,unknown,,,0,0,0,1,
f:12527,SP&W Co. Ltd.,unknown,unknown,unknown,,,0,0,0,1,
f:12528,Altair Ventures,unknown,unknown,unknown,,,0,0,0,1,
f:12529,Augusta Financial,unknown,unknown,unknown,,,0,0,0,1,
f:1253,Investment Bank of Berlin - VC Fonds,DEU,Berlin,Berlin,2007-06-20,2008-11-06,2,2,3,0,1.38
f:12530,Xoom Corpration,unknown,unknown,unknown,,,0,0,0,1,
f:12531,Ennis Knupp and  Assosiates,unknown,unknown,unknown,,,0,0,0,1,
f:12532,Rocket Venture Fund,USA,Toledo,Toledo,2013-07-16,2013-07-16,1,1,0,0,0.0
f:12533,Javelin Strategy & Research,unknown,unknown,unknown,,,0,0,0,1,
f:12534,Saguenay Capital,unknown,unknown,unknown,,,0,0,0,1,
f:12535,Kresge Foundation,DEU,Mich,unknown,2013-06-09,2013-06-09,1,1,0,0,0.0
f:12537,Banque LBLux,unknown,unknown,unknown,,,0,0,0,1,
f:12538,Abacus Finance Group,USA,New York,New York,,,0,0,0,5,
f:12539,True Global Ventures,unknown,unknown,unknown,2013-07-17,2013-07-17,1,1,0,0,0.0
f:1254,Eurecan,unknown,unknown,unknown,2007-12-20,2010-11-30,3,2,0,1,2.95
f:12540,Chicago Treading Company,unknown,unknown,unknown,,,0,0,0,1,
f:12541,Gelber Treading Group,unknown,unknown,unknown,,,0,0,0,1,
f:12542,JED Capital,unknown,unknown,unknown,,,0,0,0,1,
f:12544,Guggenheim Funds Distribution,unknown,unknown,unknown,,,0,0,0,1,
