startup_id,finOrg_id,funded_at,funding_round_type,raised_amount,is_first_round,is_last_round
48966,4502,2005-05-05,series-a,4900000.0,0,1
48966,819,2005-05-05,series-a,4900000.0,0,1
48866,334,2005-01-11,series-a,4610000.0,0,1
48866,5409,2005-01-11,series-a,4610000.0,0,1
48866,3324,2005-01-11,series-a,4610000.0,0,1
9672,1106,2005-01-25,venture,4000000.0,0,1
9672,863,2005-01-25,venture,4000000.0,0,1
17381,3620,2005-06-06,series-a,4200000.0,0,1
17381,1925,2005-06-06,series-a,4200000.0,0,1
58339,1060,2005-03-01,venture,3000000.0,1,1
58340,616,2005-10-24,series-a,2400000.0,1,1
58341,4728,2005-09-21,series-a,1800000.0,1,1
58342,1145,2005-09-28,series-a,14000000.0,1,1
58342,1756,2005-09-28,series-a,14000000.0,1,1
58345,668,2005-10-26,series-a,1710000.0,0,1
58345,70,2005-10-26,series-a,1710000.0,0,1
58345,432,2005-10-26,series-a,1710000.0,0,1
46399,2509,2005-11-16,venture,1260000.0,0,1
26007,4,2005-01-24,series-b,11000000.0,0,1
26007,42,2005-01-24,series-b,11000000.0,0,1
26007,123,2005-01-24,series-b,11000000.0,0,1
57814,2064,2005-01-18,series-c+,11000000.0,1,1
57814,1312,2005-01-18,series-c+,11000000.0,1,1
57814,1768,2005-01-18,series-c+,11000000.0,1,1
57814,1068,2005-01-18,series-c+,11000000.0,1,1
58347,6307,2005-06-09,venture,1000000.0,0,1
16274,86,2005-03-17,venture,10700000.0,0,1
16274,51,2005-03-17,venture,10700000.0,0,1
16274,25,2005-03-17,venture,10700000.0,0,1
16274,6308,2005-03-17,venture,10700000.0,0,1
58349,1186,2005-11-23,venture,590000.0,1,1
48868,1956,2005-10-11,venture,438000.0,0,1
58351,6309,2005-06-03,venture,368000.0,1,1
4060,256,2005-09-19,series-c+,15000000.0,0,0
4060,334,2005-09-19,series-c+,15000000.0,0,0
4060,876,2005-09-19,series-c+,15000000.0,0,0
4060,249,2005-09-19,series-c+,15000000.0,0,0
4060,177,2005-09-19,series-c+,15000000.0,0,0
4060,25,2005-09-19,series-c+,15000000.0,0,0
4060,4308,2005-09-19,series-c+,15000000.0,0,0
4451,889,2005-06-27,series-a,10500000.0,0,1
4451,6062,2005-06-27,series-a,10500000.0,0,1
26114,534,2005-08-02,venture,150000.0,0,1
58350,2732,2005-03-03,venture,10510000.0,1,1
58350,292,2005-03-03,venture,10510000.0,1,1
58350,6310,2005-03-03,venture,10510000.0,1,1
58350,792,2005-03-03,venture,10510000.0,1,1
26506,5570,2005-08-26,venture,30000.0,0,1
29408,457,2005-09-20,series-b,10300000.0,1,1
29408,36,2005-09-20,series-b,10300000.0,1,1
29408,2978,2005-09-20,series-b,10300000.0,1,1
29408,1047,2005-09-20,series-b,10300000.0,1,1
29408,3849,2005-09-20,series-b,10300000.0,1,1
29408,6312,2005-09-20,series-b,10300000.0,1,1
30991,134,2005-03-17,series-c+,10250000.0,1,1
30991,564,2005-03-17,series-c+,10250000.0,1,1
30991,3278,2005-03-17,series-c+,10250000.0,1,1
30991,3440,2005-03-17,series-c+,10250000.0,1,1
22028,83,2005-10-17,series-b,10000000.0,1,1
22028,64,2005-10-17,series-b,10000000.0,1,1
22028,2732,2005-10-17,series-b,10000000.0,1,1
58364,561,2005-09-12,series-c+,10000000.0,1,1
58364,945,2005-09-12,series-c+,10000000.0,1,1
58364,507,2005-09-12,series-c+,10000000.0,1,1
58364,245,2005-09-12,series-c+,10000000.0,1,1
58364,1744,2005-09-12,series-c+,10000000.0,1,1
7666,4458,2005-09-08,series-c+,10000000.0,1,1
7666,11,2005-09-08,series-c+,10000000.0,1,1
7666,4667,2005-09-08,series-c+,10000000.0,1,1
7666,4648,2005-09-08,series-c+,10000000.0,1,1
7666,1964,2005-09-08,series-c+,10000000.0,1,1
7666,4230,2005-09-08,series-c+,10000000.0,1,1
7666,327,2005-09-08,series-c+,10000000.0,1,1
58368,2461,2005-11-04,series-b,10000000.0,1,1
58368,4421,2005-11-04,series-b,10000000.0,1,1
16203,4,2005-08-17,series-b,10000000.0,0,1
16203,189,2005-08-17,series-b,10000000.0,0,1
16203,49,2005-08-17,series-b,10000000.0,0,1
58369,202,2005-06-20,series-b,10000000.0,1,1
58369,120,2005-06-20,series-b,10000000.0,1,1
19717,562,2005-06-02,series-c+,10000000.0,0,1
19717,955,2005-06-02,series-c+,10000000.0,0,1
19717,4577,2005-06-02,series-c+,10000000.0,0,1
19717,840,2005-06-02,series-c+,10000000.0,0,1
29428,174,2005-06-12,series-a,10000000.0,1,1
29428,116,2005-06-12,series-a,10000000.0,1,1
15609,6314,2004-07-08,venture,100320000.0,0,1
17829,230,2005-05-31,series-b,10000000.0,0,1
17829,83,2005-05-31,series-b,10000000.0,0,1
17829,417,2005-05-31,series-b,10000000.0,0,1
58384,73,2005-05-17,series-b,10000000.0,1,0
58384,1371,2005-05-17,series-b,10000000.0,1,0
58384,1391,2005-05-17,series-b,10000000.0,1,0
58384,6315,2005-05-17,series-b,10000000.0,1,0
26342,46,2005-05-23,series-b,10000000.0,1,1
26342,507,2005-05-23,series-b,10000000.0,1,1
7998,269,2010-10-08,series-b,10000000.0,0,0
7998,3800,2010-10-08,series-b,10000000.0,0,0
7998,31,2010-10-08,series-b,10000000.0,0,0
7998,3181,2010-10-08,series-b,10000000.0,0,0
7998,6,2010-10-08,series-b,10000000.0,0,0
54688,6319,2009-02-01,other,50000.0,0,1
54688,6319,2010-03-01,other,250000.0,0,0
58438,88,2010-10-07,other,20000000.0,1,1
58439,1973,2010-10-07,venture,5700000.0,1,1
8100,42,2010-10-14,series-c+,8000000.0,1,0
8100,581,2010-10-14,series-c+,8000000.0,1,0
8100,6400,2010-10-14,series-c+,8000000.0,1,0
5268,519,2010-10-06,venture,7500000.0,1,0
5268,1068,2010-10-06,venture,7500000.0,1,0
5268,1068,2010-10-06,venture,7500000.0,1,0
58446,2141,2010-10-05,series-a,35400000.0,1,1
58446,2782,2010-10-05,series-a,35400000.0,1,1
58446,2257,2010-10-05,series-a,35400000.0,1,1
58461,1977,2010-10-01,series-a,5000000.0,0,1
46368,2001,2010-10-06,series-c+,30000000.0,1,0
46368,1973,2010-10-06,series-c+,30000000.0,1,0
46368,346,2010-10-06,series-c+,30000000.0,1,0
46368,359,2010-10-06,series-c+,30000000.0,1,0
46368,1913,2010-10-06,series-c+,30000000.0,1,0
46368,191,2010-10-06,series-c+,30000000.0,1,0
18160,1977,2010-10-06,venture,10600000.0,0,0
18160,2033,2010-10-06,venture,10600000.0,0,0
23827,231,2005-04-21,series-b,10000000.0,0,1
23827,192,2005-04-21,series-b,10000000.0,0,1
58489,331,2005-04-19,series-b,10000000.0,1,1
58489,3341,2005-04-19,series-b,10000000.0,1,1
58489,1120,2005-04-19,series-b,10000000.0,1,1
58489,4260,2005-04-19,series-b,10000000.0,1,1
58494,1462,2005-04-18,series-c+,10000000.0,1,1
58494,61,2005-04-18,series-c+,10000000.0,1,1
58494,279,2005-04-18,series-c+,10000000.0,1,1
58494,192,2005-04-18,series-c+,10000000.0,1,1
14854,48,2005-03-21,series-c+,10000000.0,0,1
14854,191,2005-03-21,series-c+,10000000.0,0,1
14854,192,2005-03-21,series-c+,10000000.0,0,1
14854,5780,2005-03-21,series-c+,10000000.0,0,1
14854,6327,2005-03-21,series-c+,10000000.0,0,1
43530,690,2005-03-01,series-c+,10000000.0,0,1
43530,116,2005-03-01,series-c+,10000000.0,0,1
43530,691,2005-03-01,series-c+,10000000.0,0,1
43530,13,2005-03-01,series-c+,10000000.0,0,1
58496,5581,2005-03-01,venture,10000000.0,1,1
16892,147,2005-02-01,series-b,10000000.0,0,1
16892,437,2005-02-01,series-b,10000000.0,0,1
16892,649,2005-02-01,series-b,10000000.0,0,1
46249,95,2005-01-13,series-c+,9500000.0,0,1
46249,124,2005-01-13,series-c+,9500000.0,0,1
46249,89,2005-01-13,series-c+,9500000.0,0,1
46249,102,2005-01-13,series-c+,9500000.0,0,1
46249,6328,2005-01-13,series-c+,9500000.0,0,1
9636,6329,2000-03-23,series-a,1300000000.0,0,1
27620,309,2005-07-26,series-b,9400000.0,0,1
27620,397,2005-07-26,series-b,9400000.0,0,1
27620,5017,2005-07-26,series-b,9400000.0,0,1
9636,4801,2001-03-30,series-b,570000000.0,0,0
58504,17,2005-11-06,series-c+,9000000.0,0,1
58504,99,2005-11-06,series-c+,9000000.0,0,1
36971,5912,2005-03-21,series-c+,9000000.0,1,1
52300,1218,2005-03-01,series-c+,9000000.0,0,1
52300,548,2005-03-01,series-c+,9000000.0,0,1
52300,309,2005-03-01,series-c+,9000000.0,0,1
52300,945,2005-03-01,series-c+,9000000.0,0,1
52300,561,2005-03-01,series-c+,9000000.0,0,1
52300,6330,2005-03-01,series-c+,9000000.0,0,1
567,3,2010-10-08,series-b,10000000.0,0,0
567,899,2010-10-08,series-b,10000000.0,0,0
567,23,2010-10-08,series-b,10000000.0,0,0
45906,2283,2009-12-01,angel,665000.0,0,1
3640,286,2010-10-05,venture,7000000.0,0,0
58559,409,2005-07-11,series-a,8750000.0,1,1
58559,1462,2005-07-11,series-a,8750000.0,1,1
58559,322,2005-07-11,series-a,8750000.0,1,1
58560,1199,2005-06-03,series-a,8700000.0,1,1
58560,62,2005-06-03,series-a,8700000.0,1,1
52789,5685,2005-04-04,series-b,8670000.0,1,1
52789,3502,2005-04-04,series-b,8670000.0,1,1
52789,626,2005-04-04,series-b,8670000.0,1,1
52789,70,2005-04-04,series-b,8670000.0,1,1
52789,769,2005-04-04,series-b,8670000.0,1,1
52789,5749,2005-04-04,series-b,8670000.0,1,1
37445,562,2005-12-01,series-c+,8500000.0,1,1
37445,4260,2005-12-01,series-c+,8500000.0,1,1
37445,70,2005-12-01,series-c+,8500000.0,1,1
58563,851,2005-03-07,series-b,8500000.0,1,1
58563,94,2005-03-07,series-b,8500000.0,1,1
58563,6333,2005-03-07,series-b,8500000.0,1,1
58563,6334,2005-03-07,series-b,8500000.0,1,1
15872,50,2005-02-14,series-b,8500000.0,1,1
15872,94,2005-02-14,series-b,8500000.0,1,1
15872,23,2005-02-14,series-b,8500000.0,1,1
28752,46,2005-09-26,series-a,8400000.0,0,1
28752,243,2005-09-26,series-a,8400000.0,0,1
58570,902,2005-04-27,venture,8300000.0,1,1
58570,430,2005-04-27,venture,8300000.0,1,1
58570,192,2005-04-27,venture,8300000.0,1,1
58570,4601,2005-04-27,venture,8300000.0,1,1
58570,6335,2005-04-27,venture,8300000.0,1,1
58571,5057,2005-05-23,series-c+,8200000.0,1,1
58571,346,2005-05-23,series-c+,8200000.0,1,1
58571,966,2005-05-23,series-c+,8200000.0,1,1
20385,1618,2005-12-05,series-b,8000000.0,0,1
20385,3129,2005-12-05,series-b,8000000.0,0,1
20385,317,2005-12-05,series-b,8000000.0,0,1
20385,6336,2005-12-05,series-b,8000000.0,0,1
44064,38,2005-11-18,venture,8000000.0,1,1
44064,6337,2005-11-18,venture,8000000.0,1,1
38282,24,2005-11-21,series-b,8000000.0,1,1
38282,41,2005-11-21,series-b,8000000.0,1,1
38282,249,2005-11-21,series-b,8000000.0,1,1
44332,245,2006-09-18,series-a,8000000.0,0,1
44332,388,2006-09-18,series-a,8000000.0,0,1
43345,317,2005-10-01,series-b,8000000.0,0,1
43345,243,2005-10-01,series-b,8000000.0,0,1
43345,620,2005-10-01,series-b,8000000.0,0,1
58575,1383,2005-10-28,series-b,8000000.0,1,1
58575,1069,2005-10-28,series-b,8000000.0,1,1
58575,2461,2005-10-28,series-b,8000000.0,1,1
58575,1169,2005-10-28,series-b,8000000.0,1,1
58575,6339,2005-10-28,series-b,8000000.0,1,1
58576,4487,2005-09-12,venture,8000000.0,1,1
58576,6340,2005-09-12,venture,8000000.0,1,1
17923,97,2005-09-09,series-b,8000000.0,0,1
17923,430,2005-09-09,series-b,8000000.0,0,1
34352,191,2005-08-30,venture,8000000.0,0,1
34352,5008,2005-08-30,venture,8000000.0,0,1
34352,4578,2005-08-30,venture,8000000.0,0,1
34352,4483,2005-08-30,venture,8000000.0,0,1
34352,1095,2005-08-30,venture,8000000.0,0,1
34352,792,2005-08-30,venture,8000000.0,0,1
15421,95,2005-07-19,series-c+,8000000.0,0,1
15421,443,2005-07-19,series-c+,8000000.0,0,1
15421,248,2005-07-19,series-c+,8000000.0,0,1
58594,155,2005-06-03,venture,8000000.0,1,1
58594,580,2005-06-03,venture,8000000.0,1,1
58594,548,2005-06-03,venture,8000000.0,1,1
43355,24,2005-06-01,series-b,8000000.0,0,1
43355,145,2005-06-01,series-b,8000000.0,0,1
43355,4171,2005-06-01,series-b,8000000.0,0,1
43327,286,2005-03-29,series-b,8000000.0,0,1
43327,944,2005-03-29,series-b,8000000.0,0,1
43327,243,2005-03-29,series-b,8000000.0,0,1
15652,214,2005-04-12,venture,8000000.0,0,0
15652,3310,2005-04-12,venture,8000000.0,0,0
31976,13,2005-01-01,series-b,8000000.0,0,1
31976,286,2005-01-01,series-b,8000000.0,0,1
46590,6179,2006-09-13,venture,7500000.0,1,1
46590,6342,2006-09-13,venture,7500000.0,1,1
46590,592,2006-09-13,venture,7500000.0,1,1
3448,420,2005-02-14,series-a,7500000.0,0,1
3448,2180,2005-02-14,series-a,7500000.0,0,1
3448,4845,2005-02-14,series-a,7500000.0,0,1
3448,1255,2005-02-14,series-a,7500000.0,0,1
42277,1104,2005-01-25,venture,7500000.0,0,1
42277,214,2005-01-25,venture,7500000.0,0,1
42277,1103,2005-01-25,venture,7500000.0,0,1
58596,1657,2005-02-15,venture,7000000.0,1,1
58596,3,2005-02-15,venture,7000000.0,1,1
29415,249,2005-02-02,venture,7070000.0,1,1
58599,8,2005-10-25,series-c+,7000000.0,1,1
58599,771,2005-10-25,series-c+,7000000.0,1,1
58599,102,2005-10-25,series-c+,7000000.0,1,1
58599,1960,2005-10-25,series-c+,7000000.0,1,1
58600,1657,2005-10-18,venture,7000000.0,1,1
58600,1135,2005-10-18,venture,7000000.0,1,1
58600,1656,2005-10-18,venture,7000000.0,1,1
2101,169,2005-09-20,venture,7000000.0,1,1
58601,1334,2005-09-13,series-b,7000000.0,0,1
58601,5451,2005-09-13,series-b,7000000.0,0,1
23072,230,2005-08-08,series-b,7000000.0,0,1
23072,28,2005-08-08,series-b,7000000.0,0,1
23072,27,2005-08-08,series-b,7000000.0,0,1
23072,2436,2005-08-08,series-b,7000000.0,0,1
43877,581,2005-06-15,venture,7000000.0,0,1
43877,4740,2005-06-15,venture,7000000.0,0,1
43877,227,2005-06-15,venture,7000000.0,0,1
43877,4741,2005-06-15,venture,7000000.0,0,1
58604,8,2005-05-31,series-c+,7000000.0,1,1
58604,1294,2005-05-31,series-c+,7000000.0,1,1
58604,911,2005-05-31,series-c+,7000000.0,1,1
58605,1497,2005-05-11,series-b,7000000.0,1,1
11279,42,2005-04-01,venture,7000000.0,0,1
11279,123,2005-04-01,venture,7000000.0,0,1
46350,1792,2005-03-08,series-b,7000000.0,0,1
46350,5953,2005-03-08,series-b,7000000.0,0,1
46350,4208,2005-03-08,series-b,7000000.0,0,1
46350,12,2005-03-08,series-b,7000000.0,0,1
46350,2360,2005-03-08,series-b,7000000.0,0,1
46350,1792,2005-03-08,series-b,7000000.0,0,1
46350,5953,2005-03-08,series-b,7000000.0,0,1
46350,4208,2005-03-08,series-b,7000000.0,0,1
46350,12,2005-03-08,series-b,7000000.0,0,1
46350,2360,2005-03-08,series-b,7000000.0,0,1
58610,1657,2007-10-14,series-a,2970000.0,1,1
23456,1887,2010-10-11,venture,2000000.0,1,0
58625,17,2010-10-08,venture,15800000.0,1,1
7712,2132,2010-10-08,series-b,15000000.0,1,0
7712,18,2010-10-08,series-b,15000000.0,1,0
7712,2724,2010-10-08,series-b,15000000.0,1,0
7712,130,2010-10-08,series-b,15000000.0,1,0
25833,1563,2010-10-08,venture,21500000.0,0,0
25833,2318,2010-10-08,venture,21500000.0,0,0
25833,3040,2010-10-08,venture,21500000.0,0,0
25833,1948,2010-10-08,venture,21500000.0,0,0
25833,4386,2010-10-08,venture,21500000.0,0,0
25833,1575,2010-10-08,venture,21500000.0,0,0
49413,583,2010-10-08,venture,2600000.0,0,1
58629,6343,2010-10-08,series-a,3100000.0,1,1
58631,4093,2010-10-09,venture,500000.0,0,1
58644,6344,2010-10-08,venture,4800000.0,0,1
58644,6345,2010-10-08,venture,4800000.0,0,1
58644,5581,2010-10-08,venture,4800000.0,0,1
58646,4877,2010-10-07,series-c+,46000000.0,0,0
58646,2853,2010-10-07,series-c+,46000000.0,0,0
58646,2235,2010-10-07,series-c+,46000000.0,0,0
58646,3211,2010-10-07,series-c+,46000000.0,0,0
58646,5216,2010-10-07,series-c+,46000000.0,0,0
16956,12,2005-01-26,series-a,7000000.0,0,1
3315,1199,2005-09-14,series-c+,7000000.0,1,1
3315,42,2005-09-14,series-c+,7000000.0,1,1
3315,137,2005-09-14,series-c+,7000000.0,1,1
3315,1080,2005-09-14,series-c+,7000000.0,1,1
3315,1387,2005-09-14,series-c+,7000000.0,1,1
58665,18,2005-05-23,series-b,6700000.0,1,1
58665,1956,2005-05-23,series-b,6700000.0,1,1
58665,696,2005-05-23,series-b,6700000.0,1,1
1107,472,2006-01-10,series-b,6500000.0,0,1
1107,367,2006-01-10,series-b,6500000.0,0,1
1107,471,2006-01-10,series-b,6500000.0,0,1
25213,5990,2005-08-16,venture,6500000.0,0,1
25213,5835,2005-08-16,venture,6500000.0,0,1
25213,3650,2005-08-16,venture,6500000.0,0,1
25213,3656,2005-08-16,venture,6500000.0,0,1
25213,5140,2005-08-16,venture,6500000.0,0,1
25213,5991,2005-08-16,venture,6500000.0,0,1
25213,5677,2005-08-16,venture,6500000.0,0,1
25213,5141,2005-08-16,venture,6500000.0,0,1
25213,5180,2005-08-16,venture,6500000.0,0,1
25213,3654,2005-08-16,venture,6500000.0,0,1
25213,5367,2005-08-16,venture,6500000.0,0,1
46351,890,2005-04-26,series-b,6500000.0,0,1
46351,1174,2005-04-26,series-b,6500000.0,0,1
6293,4430,2005-03-29,series-c+,6500000.0,1,1
6293,2012,2005-03-29,series-c+,6500000.0,1,1
6293,7,2005-03-29,series-c+,6500000.0,1,1
6293,95,2005-03-29,series-c+,6500000.0,1,1
6293,46,2005-03-29,series-c+,6500000.0,1,1
6293,561,2005-03-29,series-c+,6500000.0,1,1
6293,216,2005-03-29,series-c+,6500000.0,1,1
13263,48,2005-03-17,series-a,6500000.0,0,1
13263,863,2005-03-17,series-a,6500000.0,0,1
58670,134,2005-01-17,series-c+,6400000.0,1,1
58670,5893,2005-01-17,series-c+,6400000.0,1,1
522,191,2005-08-10,series-a,6300000.0,1,0
522,6348,2005-08-10,series-a,6300000.0,1,0
58692,269,2005-02-07,venture,6200000.0,1,1
58692,1632,2005-02-07,venture,6200000.0,1,1
58692,272,2005-02-07,venture,6200000.0,1,1
58692,242,2005-02-07,venture,6200000.0,1,1
58693,437,2005-02-01,series-a,6200000.0,1,1
58693,1462,2005-02-01,series-a,6200000.0,1,1
58384,73,2005-02-01,venture,6190000.0,0,1
25332,24,2005-04-11,series-a,6100000.0,0,1
25332,191,2005-04-11,series-a,6100000.0,0,1
58695,397,2005-09-14,series-b,6000000.0,1,1
58695,1799,2005-09-14,series-b,6000000.0,1,1
58695,23,2005-09-14,series-b,6000000.0,1,1
58695,6351,2005-09-14,series-b,6000000.0,1,1
16998,48,2005-08-30,venture,6000000.0,0,1
16998,4430,2005-08-30,venture,6000000.0,0,1
16998,94,2005-08-30,venture,6000000.0,0,1
39185,297,2005-08-01,series-c+,6000000.0,1,1
39185,437,2005-08-01,series-c+,6000000.0,1,1
39185,6352,2005-08-01,series-c+,6000000.0,1,1
39185,6353,2005-08-01,series-c+,6000000.0,1,1
38417,149,2005-08-02,series-a,6000000.0,0,1
38417,61,2005-08-02,series-a,6000000.0,0,1
58707,169,2005-07-25,venture,6000000.0,1,1
58707,517,2005-07-25,venture,6000000.0,1,1
58710,137,2005-06-01,series-a,6000000.0,1,1
58712,1182,2005-05-04,series-c+,7000000.0,1,1
58712,99,2005-05-04,series-c+,7000000.0,1,1
58712,4845,2005-05-04,series-c+,7000000.0,1,1
58712,2679,2005-05-04,series-c+,7000000.0,1,1
58712,1255,2005-05-04,series-c+,7000000.0,1,1
58712,1093,2005-05-04,series-c+,7000000.0,1,1
58712,3407,2005-05-04,series-c+,7000000.0,1,1
28299,998,2010-10-11,series-a,13000000.0,1,0
28299,3377,2010-10-11,series-a,13000000.0,1,0
28299,1622,2010-10-11,series-a,13000000.0,1,0
28299,3299,2010-10-11,series-a,13000000.0,1,0
28299,974,2010-10-11,series-a,13000000.0,1,0
28299,6197,2010-10-11,series-a,13000000.0,1,0
58737,592,2010-10-11,venture,8200000.0,1,1
27148,3621,2012-01-06,series-c+,88000000.0,1,0
25832,3110,2010-10-11,series-b,1800000.0,1,0
25832,2048,2010-10-11,series-b,1800000.0,1,0
25832,1108,2010-10-11,series-b,1800000.0,1,0
25832,3039,2010-10-11,series-b,1800000.0,1,0
27472,2865,2010-10-11,series-c+,17000000.0,0,0
27472,1113,2010-10-11,series-c+,17000000.0,0,0
27472,515,2010-10-11,series-c+,17000000.0,0,0
58739,2955,2010-10-11,venture,30000000.0,1,1
29905,380,2010-10-11,series-a,4000000.0,0,0
29905,733,2010-10-11,series-a,4000000.0,0,0
29905,4917,2010-10-11,series-a,4000000.0,0,0
9780,1388,2010-10-11,series-b,6000000.0,1,0
9780,1387,2010-10-11,series-b,6000000.0,1,0
9780,1386,2010-10-11,series-b,6000000.0,1,0
58751,2251,2010-10-11,series-c+,7000000.0,1,1
58751,5203,2010-10-11,series-c+,7000000.0,1,1
58751,2865,2010-10-11,series-c+,7000000.0,1,1
58752,1713,2010-10-11,series-a,1500000.0,0,1
58752,3765,2010-10-11,series-a,1500000.0,0,1
58798,2157,2005-05-04,venture,6000000.0,1,1
58798,5519,2005-05-04,venture,6000000.0,1,1
58798,3278,2005-05-04,venture,6000000.0,1,1
58798,6356,2005-05-04,venture,6000000.0,1,1
45857,668,2005-04-20,series-b,6000000.0,0,1
45857,5685,2005-04-20,series-b,6000000.0,0,1
58802,1768,2005-04-01,series-c+,6000000.0,1,1
58802,217,2005-04-01,series-c+,6000000.0,1,1
58802,944,2005-04-01,series-c+,6000000.0,1,1
58802,4871,2005-04-01,series-c+,6000000.0,1,1
58802,6357,2005-04-01,series-c+,6000000.0,1,1
58803,10,2005-03-18,series-a,6000000.0,1,1
58803,1565,2005-03-18,series-a,6000000.0,1,1
43948,99,2005-03-09,series-a,6000000.0,0,1
43948,94,2005-03-09,series-a,6000000.0,0,1
58818,6276,2005-03-02,series-c+,6000000.0,1,1
44328,53,2005-08-08,series-b,6000000.0,0,1
44328,367,2005-08-08,series-b,6000000.0,0,1
26781,316,2005-01-14,series-b,6000000.0,1,1
26781,2586,2005-01-14,series-b,6000000.0,1,1
26781,61,2005-01-14,series-b,6000000.0,1,1
45429,11,2005-01-13,series-a,6000000.0,0,1
45429,367,2005-01-13,series-a,6000000.0,0,1
45429,41,2005-01-13,series-a,6000000.0,0,1
58820,1068,2005-01-11,series-c+,6000000.0,1,1
58820,6057,2005-01-11,series-c+,6000000.0,1,1
58820,26,2005-01-11,series-c+,6000000.0,1,1
58820,1111,2005-01-11,series-c+,6000000.0,1,1
58820,382,2005-01-11,series-c+,6000000.0,1,1
17275,1050,2005-01-01,venture,6000000.0,0,1
17275,1739,2005-01-01,venture,6000000.0,0,1
17275,541,2005-01-01,venture,6000000.0,0,1
17275,1900,2005-01-01,venture,6000000.0,0,1
45704,596,2005-04-11,series-a,5900000.0,0,1
45704,426,2005-04-11,series-a,5900000.0,0,1
58823,324,2005-11-15,series-b,5860000.0,1,1
58823,3120,2005-11-15,series-b,5860000.0,1,1
55728,73,2005-10-31,series-b,5750000.0,1,1
55728,241,2005-10-31,series-b,5750000.0,1,1
55728,6359,2005-10-31,series-b,5750000.0,1,1
58826,548,2005-09-14,series-b,5580000.0,0,1
58826,1136,2005-09-14,series-b,5580000.0,0,1
58826,1355,2005-09-14,series-b,5580000.0,0,1
58826,5184,2005-09-14,series-b,5580000.0,0,1
58826,6360,2005-09-14,series-b,5580000.0,0,1
673,316,2010-10-12,series-c+,20000000.0,0,0
673,286,2010-10-12,series-c+,20000000.0,0,0
673,3,2010-10-12,series-c+,20000000.0,0,0
56445,716,2010-10-12,series-a,2000000.0,0,1
32841,2210,2010-10-12,series-a,22000000.0,1,0
58788,966,2010-10-12,series-b,6000000.0,1,1
58788,367,2010-10-12,series-b,6000000.0,1,1
58788,249,2010-10-12,series-b,6000000.0,1,1
58788,149,2010-10-12,series-b,6000000.0,1,1
58788,529,2010-10-12,series-b,6000000.0,1,1
58788,66,2010-10-12,series-b,6000000.0,1,1
58788,1989,2010-10-12,series-b,6000000.0,1,1
21602,1427,2010-10-12,venture,10000000.0,0,0
21602,6361,2010-10-12,venture,10000000.0,0,0
16450,86,2010-10-12,series-b,9000000.0,0,0
16450,245,2010-10-12,series-b,9000000.0,0,0
16450,1080,2010-10-12,series-b,9000000.0,0,0
58731,503,2010-10-12,venture,16000000.0,1,1
58731,1032,2010-10-12,venture,16000000.0,1,1
58731,7,2010-10-12,venture,16000000.0,1,1
58731,216,2010-10-12,venture,16000000.0,1,1
39878,2468,2010-10-12,series-c+,21000000.0,0,0
33420,2318,2010-10-04,series-c+,12100000.0,0,0
33420,192,2010-10-04,series-c+,12100000.0,0,0
33420,2214,2010-10-04,series-c+,12100000.0,0,0
33420,397,2010-10-04,series-c+,12100000.0,0,0
36318,272,2010-10-07,series-b,9500000.0,0,0
36318,1452,2010-10-07,series-b,9500000.0,0,0
4099,99,2010-10-13,series-c+,7400000.0,0,0
4099,1,2010-10-13,series-c+,7400000.0,0,0
58858,79,2010-09-27,venture,2000000.0,1,1
58862,116,2011-12-07,series-b,5500000.0,0,1
58862,1103,2011-12-07,series-b,5500000.0,0,1
58862,146,2011-12-07,series-b,5500000.0,0,1
19208,267,2005-08-09,series-a,5500000.0,0,1
19208,663,2005-08-09,series-a,5500000.0,0,1
58863,6165,2005-10-11,venture,5400000.0,1,1
29357,889,2005-10-09,series-b,5280000.0,1,1
29357,6363,2005-10-09,series-b,5280000.0,1,1
58865,17,2005-07-21,series-c+,5280000.0,1,1
58865,120,2005-07-21,series-c+,5280000.0,1,1
58865,4,2005-07-21,series-c+,5280000.0,1,1
13168,133,2005-12-07,series-a,5250000.0,0,1
13168,192,2005-12-07,series-a,5250000.0,0,1
13168,6364,2005-12-07,series-a,5250000.0,0,1
46070,1618,2005-09-09,series-a,5200000.0,0,1
46070,572,2005-09-09,series-a,5200000.0,0,1
29562,4,2005-09-01,venture,5040000.0,1,1
29562,91,2005-09-01,venture,5040000.0,1,1
29562,1983,2005-09-01,venture,5040000.0,1,1
39282,512,2010-10-13,series-a,1700000.0,0,0
58889,6,2010-01-01,angel,300000.0,0,0
58889,1258,2010-01-01,angel,300000.0,0,0
58889,503,2010-01-01,angel,300000.0,0,0
58889,2510,2010-01-01,angel,300000.0,0,0
58889,1104,2010-01-01,angel,300000.0,0,0
58889,9019,2010-01-01,angel,300000.0,0,0
58889,446,2010-01-01,angel,300000.0,0,0
58889,951,2010-10-13,series-a,4500000.0,0,0
58889,503,2010-10-13,series-a,4500000.0,0,0
58889,1104,2010-10-13,series-a,4500000.0,0,0
58889,1258,2010-10-13,series-a,4500000.0,0,0
44407,4846,2005-12-15,venture,5000000.0,0,1
45523,4,2005-12-06,series-b,5000000.0,0,1
45523,1135,2005-12-06,series-b,5000000.0,0,1
42277,1103,2005-12-05,series-a,5000000.0,0,0
42277,1104,2005-12-05,series-a,5000000.0,0,0
42277,214,2005-12-05,series-a,5000000.0,0,0
